,reviews,Prediksi
215,tadinya seneng blnja d lazada tapi abis lebaran sekarang ongkirnya super mahal jadi males,positif
216,"menurutku perpesan Di Lazada memang lebih murah Tapi tidak menjamin kualitas nya saja,Dan menurutku ongkir nya yang bikin lebih mahal!",positif
217,setiap pesan barang selalu tidak sesuaii akhirnya pindah ke shope,positif
218,"berbeda dengan dulu ,return produk sangat lambat respon boot/cleo tidak jelas , toko tidak merespon, kalau sistem lazada seperti sekarang , pasti akan banyak penipu membuka toko di lazada, mohon untuk memperbaiki sistem nya.",positif
219,"mudah, cepat, harga bersaing, dan terpercaya",positif
220,"Pesanan hilang, Status di terima namun orang rumah tidak ada yang menerimaðŸ¤£ menu dibar pengiriman tiba tiba berubah alamat. padahal sudah jelas tertera alamat yang dituju ditulis dengan jelas dan detail sebelum saya melakukan transaksi. Kurir tidak responsif di chat tidak dibalas, kurir tiba tiba ganti. sudah chat 2 kurir tapi tidak ada respon. Lalu chat dengan bantuan chat bot membingungkan. untuk terhubung ke customer service lama. sayang sekali... 2025 aplikasinya kok seperti ini ya Lazada",negatif
221,"Sangat tidak memuaska belanja di lazada,barang lama datangnya,,trus di hubungi gak ada tanggung jawab apa,,,pokonya jelek belanja disini,,,kapokk daya",negatif
222,"topup belanja di sini, kurirnya baik gak kayak yg dulu",positif
223,Bagus dan sangat membantu dalam berbelanja.,positif
224,"aq selalu beli keperluan apapun dilazada...dr kebutuhan rumah tangga,skincare smpi elektronik...soalnnya dijamin Ori dan klu kt sering belanja pasti dpt voucher yg digunakan lg buat belanja....jd hemat pokoknnya...ðŸ˜‡",positif
225,"ntahlah akhir"" ini lazada sering mengalami pembatalan pesanan mulu",negatif
226,"kurang ajar nih aplikasi ini, selalu mengganggu terus ketika aku membuka snac video.",netral
227,"IKLAN NYA MAKSA BANGET, LANGSUNG MASUK APLIKASI, NGESELIN BET,COBA HAPUS IKLAN MAKSA BUAT MASUK APLIKASI,GANGGU",negatif
228,"Ongkir lazada ke Raja Ampat 60% Sangat Mahal, Sangat beda Jauh dengan Marketplace lainnya Sangat Banyak Lapak penipuan di lazada, Mohon ditinjau dari segi harga yg ditawarkan jauh dibawa harga barang dan Biaya kirim yang ditawarkan Sangat murah Semua pengiriman dihitung berdasarkan berat dan ukuran kubikasi, pertanyaannya kok kenapa sangat beda jauh dengan marketplace lainnya?",positif
229,"jelek banget,masa gw main lazland beras dari sebelum puasa Sampe sekarang ga dianterin.bilangnya retur aja lah ke gw nya zonk dong? terus gua dapet lagi hadiah itu juga gw mainin lama nguras Kouta juga. pas mau ngambil eh disitu nya rest stok,lah kemaren masih banyak. ga mau rugi banget. terus yang makeup game tuh, tadinya barang gua pilih brush makeup eh diganti brush shading tiga biji aturan mah brush gua banyak dapet dari game itu, plis ya min respon yang baik. terimakasih baikin lagi apknya",netral
230,baru baru ini kenapa pesanan saya selalu di batalkan secara otomatis,netral
231,"Saya kembalikan bintang 5 kalau menu pada opsi pengiriman detail & jelas karena opsi pengiriman dari lazada sangat mengecewakan, pengiriman menggunakan jasa kirim dari sistem lazada sangat lambat",netral
232,"ni ngapa dah periksa jaringan anda trus udh dipasang copot udh install ulang ttp aja kaya gitu, kalo jaringan jelek ga mungkin bisa buka sosmed lain download ulang berulang trus lazada gabakalan bisa",netral
233,lama2 kok gratis ongkirnya pelit bgt msa min belanja 70 RB baru dpt gratis ongkir 15 RB sh.ongkirnya dimurahin lagi dong masa sekarang kalah sama toko oren,netral
234,"maaf kak admin ini kenapa lazada ongkirnya mahal bangett ðŸ˜­ udah langganan beli online d lazada bertahun"", sekarang belum belanja lagi karena ongkirnya berlipat ganda,, banyak barang yg gak sesuai pesananya, padahal kebutuhan banyak banget, sdah terbiasa dapat gratis ongkir + potongan harga, sekarang mah gak ada ðŸ˜­ buat org kaya sih gak masalah mungkin ya ongkir mahal,, tapi buat akuu kemahalan ongkir dari pada yg di beli nya.",netral
235,belanja di lazada sangat memuaskan,positif
236,"wah, sangat berguna sekali dan banyak fitur"" menarik dan ada game yang seru",positif
237,"lazada apl pertama saya belanja online, sudah lama sekali saya menggunakan lazada. Dulu, banyak bgt promo diskon dan ongkir, tapi sekarang??? why?? tolong kembalikan lazada seperti dulu lagiii",positif
238,mskipun even co pas jam 00 udah lbh dari 30k 40k ttp.aja gk gratis ongkir pdhl dari jatim pula kalau di shopee tnpa mniml blnja udh dpt gratong,netral
239,jdi makin pelit gratis ongkir nya gak kaya dulu pantes makin sepi ðŸ¤¡ðŸ¤¡,netral
240,lumayan jg buat pilihan belanja,positif
241,"saya selalu puas belanja dilazada, alhamdulillah gak pernah gak sesuai harapan dan pesanan, saya percayadengan lazada....ðŸ‘ðŸ‘ðŸ‘",positif
242,"Banyak pilihan, banyak diskon/bonus ongkir Respon pelapak cepat, barang sesuai pada gambar yg dipasarkan, dan banyak harga murah / yg terjangkau tapi kualitas sesuai barang datang sesuai pesanan Pengalaman lainnya bila barang datang tak sesuai pesanan atau beda dari seperti pada gambar yg dipasarkan atau seperti pada deskripsi maka barang mudah di kembalikan dan uang dapat kembali dengan utuh tanpa ada potongan ongkir Terimakasih LAZADA ðŸ™ Senang belanja di LAZADA",positif
243,seneng belanja di la zada apa lagi yg grosiran.,positif
244,"Paling ga suka sama iklan lazada dari aplikasi lain, ngeganggu banget. lagi asik asik nya main tibaÂ² muncul gitu aja, padahal ga mencet apa apa. Mangkanya sekarang males banget pakai aplikasi ini.",negatif
245,kalo terbukti bagus selanjutnya next order lagi,negatif
246,"Sebenarnya aplikasi nya sdh lumayan bagus tp tolong perbaiki sistem pembayaran nya Agar virtual account nya bisa lebih byk bank nya , masak BSI tdk ada kan repot kalo harus ke indo Mart atau Alfa mart kalo sdh ada ntar tak perbaiki bintang ny.... terima kasih...",netral
247,"Sebenarnya saya suka aplikasi lapak ini, sayang dari dulu terlalu & paling banyak lapak yang melakukan modus penipuan. Belakangan saya agak kecewa, laztanam hadiah minyaknya kosong s/d saat ini. Kalau hadiahnya tidak ada, knapa diawal tampil ?!. Kalau terlanjur tampil, apakah minyak tersebut sangat sulit didapat ?!...",netral
248,tidak ada yg spesial buat pelanggan playletter hanya mimpi .....biar belanja bnyk juga sekian lama g ada yg bisa di harapkan,positif
249,belanja murah dan mudah,positif
250,wah paket saya gagal 3 kali ni paday alamat jelas semua sesuai data parah sih ni kurir nya,netral
251,untuk pengiriman oke sih cepet tp lazada skrg engga bgt sih apalagi ongkirnyaðŸ‘Ž gila bgt!! ditambah kadang iya sih barang ga sesuai jg,positif
252,aplikasi sanggat membantu sekali bisa pesan apapun di sini,positif
253,"pengiriman nya itu lohh lama bngtt, stiap beli produk pasti datangnya seminggu udah gitu ongkirnya udah kaya ngirim ke Papua mahal bngt,tapi di sini ada coin jadi harga harga produkÂ² tertentu jadi murah",positif
254,"lazada returan ny gk kya shopee cepet uang cepet kembali bisa langsung cairkan dana gk pake rekening ini udah seminggu lebih mau 2minggu duit retur gk balik2 pdahl brang udah sampe di seller udah 2 hari besok hari ke 3 duit blm balik, dari minta konfir masi ke seller ny lama berhari2, udah di setujui otomatis pengambilan kurit nunggu lagi 2 hari udah di ambil kurit nunggu sampe ke seller nya 6hari udah sampe ke seller udah mau 2 hari duit belum balik2 perbaiki lagi duit nya mau di pake lagi",negatif
255,Sedih CintaKU terhadapMU LAZADA. bukan seperti yg dlu lg. smua belanja kebutuhan hidup dan sperpat toko. slalu stia padaMU LAZADA. tetapi knp saat ini. menu ONGKIR MU. Melonjak TINGGI. seperti CINTA KU padaMU LAZADA. ðŸ˜­ðŸ˜­ maaf kan diriKU LAZADA klo aku pindah ke lain HATI...!!,positif
256,"Kok ribet gini, gak bisa masuk ke akun sendiri karena habis ganti nomor, kebetulan nomor yg kemarin hilang sama HPnya, harus pake nomor yg lama kalau mau buka akun padahal kan harusnya bisa verifikasi cukup via email atau whatsapp aja, terpaksa uninstal Lazada pake aplikasi sebelah. bye bye lazada ðŸ‘¿",netral
257,"sekarang pengiriman lex sangat lemot,tidak seperti dulu,pantes lah berkurang peminatnya semoga gak nyusul kaya JD.ID",netral
258,gampang tuk mencari barang .. tp tolong harus lebih waspada atau selektif lgi ya ke para tokonya ..jgn sampai terulang lgi manipulasi barang nya .. makasih ya lazada kuh,positif
259,sangat komitmen dan memuaskan layananya,positif
260,sangat bagus belanja di lazada,positif
261,ga suka sama lazada karna suka ada paket Dateng sendiri saya sudah 2kali kedatangan paket dengan harga yang gede sekitar 100rb ga banget lazada jangan download gys harus di hps sih gimana kalo orangnya ga ada duit tolong lazada ga aman buat lokasi ðŸ’©ðŸ¤¬ðŸ˜¡,positif
262,cepat dan berkualitas,positif
263,SAYA KASIH BINTANG KARENA PENGIRIMAN NYA SANGAT LAMBAT ongkir nya malah lagi minimal kalau ongkir nya mahal pengirim nya cepat lah ini 1 Minggu belum datang :( kalau kaya gini banyak orang yang pindah toko online,netral
264,membantu banget. kalo lagi males ke pasar beli apa lain lain mending di lazada aja praktis banget.,positif
265,"haiii, ini gimana ya, aku download tapi pas mau login pake akun google malah ngeleg, ga pas mau kembali ke beranda juga susah, padahal ramnya 8/256gb, tpi ko ngeleg ya waktu mau login?, ini hp aku atau dari aplikasi nya juga kurang tau, mungkin bisa lebih dibetulkan lagi ya lazada, trimakasih",negatif
266,"aplikasi oke, kalo perlu tiap belanja bonus ongkir gratis ðŸ˜",positif
267,"banyak penjual yyg gk amanah penjualnya kbnyakan pembohong,,nipuu udh keseringan saya d tipu ama penjual lazada apalagi toko zenit tuhh asuuuu masa d kmbalikan dana saya cuma 117 perak,, aplikasinya udh bobrokk ini seharusnya penjualan yg reting nya rendah d benet aja byar gk ngecewakan konsumen",netral
268,"dlu belanja di lazada selalu tepat waktu pengirimannya, sekarang udah 2X pesanan di batalkan gara2 barang tidak di kirimÂ², pdahal sudah di bayar, sekarang pesan nutribost 3 pck di lazmall sampai sekarang belum di kirim, pdahal sudah lewat estimasi tiba, seharusnya saya sudah menerima paket tgl 23 april 2025 tpi sampai sekarang belum di kirim juga parah, mitra sama partner lazada sngt mengecewakan, pdahal belanja di lazmall. klo sampe di batalin lgi langsung uninstal apk lazadanya. gk guna juga",negatif
269,"praktis belanja online,walaupun tetkadang pesanan ga sesuai deskripsi,ya begitulah namanya juga belanja online,sering foto barang yg di jual ga sama dengan barang yg saya terima...mohon perbaiki terus penjualannya ya team lazada...",positif
270,Berbelanja di Lazada sangat praktis. Berbagai kemudahan akan didapatkan di sini. Jadi tunggu apa lagi.,positif
271,semoga setiap pembelian apa aja selalu bikin puas,positif
272,"lazada terus sampe ngantuk,,",positif
273,suka belanja dilazada lebih praktis dan semoga amanah,positif
274,sangat puas belanja di lazada,positif
275,Maap saya kasih bintang 1 karna lazbon tidak sangat membantu selalu di tolak terus padahal sudah sering saya belanja di lazada dan kenapa paylater saya di bekukan saya pembayaran selalu bagus tolong kendalanya apa sama akun saya? lama2 males belanja di lazada klau segala sesuatunya di peesulit...ðŸ™,negatif
276,Knpa setiap mau buat pesanan selalu ada masalah pada sistem??,negatif
277,barang sesuai gambar dan pesanan,netral
278,Seller Lazada kebanyakan slow respon .udah chek out sampe 4hari barang belum dikemas .padahal pembayaran via tf,negatif
279,"ya lumayan bagus , tapi sayang sampai saat ini msh blm bisa di ajukan paylater nya .",netral
280,"aplikasi apaan,giliran kita kena tipu,gak bisa membantu...malahan ngomong kesana kemari,sudah d bilanging tokonya hilang,mau balikin barang kemana coba...",netral
281,belanja mudah dan murah,positif
282,"males bgt,ga ada yg lebih baik ketimbang oren bener2 GRATIS ONGKIR tanpa minimal pembelian.sekeluarga dah uninstal beralih ke oren semua.klo ga mau costumer pd kabur balikin lazada kek dulu lg",netral
283,"aplikasi lazada telek harga barang2 semakin mahal, boro2 ngasih playter ini malah bikin costomer boncos cok",netral
284,"pengiriman di ganti dong jangan Lex soalnya sering ke return barang udah sampai gudang pengiriman tapi g' di kirim"" & akhirnya di kembalikan ke penjual udah sering gitu",netral
285,"kecewa si udah langganan dari dulu sekarang males belanja di sini ongkirnya enggak masuk akal padahal masih sesama pulau Jawa, paylater limitnya udah banyak pun jd males make",netral
286,"pengembalian dana dari tgl 20 sampai skrng blm masuk,sdh di email tapi gak ada respon.",negatif
287,"Sangat membantu karena banyak diskon nya, cuma di ongkir aja yg terbatas.",positif
288,"belajar gampang ,barang pasti,cepat pula datangnya...trmaksh",positif
289,klo bisa di tingkat kan lg ke telitian ..contoh.member yg ikut jual ke lazada.....,positif
290,saya suka belanja di lazada tp sekarang pilih belanja disebelah krn lazada ongkirnya gede bnget gk kayak disebelah.. ðŸ™ðŸ™ðŸ™,positif
291,Tolong tambahkan fitur beli pulsa di Dana dg diskon pakai poin Lazada dong spt apk sebelah yg bisa gitu.Banyakin bonus poin dan pilihan toko yg bagus.,positif
292,Barang lengkap dan berkualitias tinggi..,positif
293,sangat berguna untuk saya pribadi dalam hal belanja online kebutuhan sehari-hari.,positif
294,"gila ongkir nya mahal bener padahal daerah pembelian sesama kota, udah gitu tiap mau ganti akun selalu gak bisa, malah balik ke akun yang lama kadang gw suka kesel tiap mau login selalu ke akun yg lama padahal data nya udh gw apus juga, perasaan lazada dlu gak kyk gini pelayanan nya deh, trs barang juga ga sesuai sama apa yg di jual, trs juga katanya banyak diskon, mana tuh? gw kudu beli barang yg harga nya diatas ratusan ribu baru ada diskon, beda sama yg sebelah banyak diskon nya",positif
295,aneh pesanan saya terpending padahal pengiriman nya prioritas 48 jam ini udah lebih kecewa sama lazada sekarang,negatif
296,sangat menyenangkan belanja d lazada,positif
297,woii lazada.tolong perbaiki jaringannya.sudah sering diperbarui.masih aja kesalahan jaringan. tolong di perbaiki sebum bintang berubah dan aplikasi akan terhapus.terimakasih.,negatif
298,tolong sudah tahu jasa pengiriman nya kurang bagus kenapa masih di pake sih. jasa pengiriman Ninja paket sebelumnya tidak sampai sekarang sudah 4 hari tidak jelas tuh paket dimana,negatif
299,aplikasi bodoh.... pesen dan lgsung di bayar di tgl 8 april 2025.. tp br di kirim tgl 23 04 2025....,negatif
300,"Ternyata bukan saya saja yg kecewa sama layanan lazada skrg. jadi malas pakai lazada. dulu kalo belanja pakai koin harganya nggak di naikin, skrg belanja pakai koin harganya dinaikin berkali-kali lipat, koin pun langsung ludes. bang__sat bgt emang !!! udah gitu nggak ada gratis ongkir, harus belanja minimal 30ribu dulu baru ada gratis ongkir. STOP PAKAI LAZADA !!! Biarin ajah jadi bangkrut pun ðŸ«¤ðŸ˜ ",netral
301,gak bisa login aplikasi ini tidak bagus,negatif
302,"Halo Lazada, bagian pengembalian (berubah pikiran) tolong di kembalikan kayak dulu sistemnya, sekarang harus nunggu penjual acc mana lama lagi belum proses pengiriman dan belum proses validasi juga. Buatlah kayak dulu lagi simpel, cepat, mudah kalau sekarang ribet dan lambat",positif
303,"Ongkir mahal, gratis ongkir dgn minimal pembelian ya tinggi, sudah tidak adalagi gratis ongkir tanpa minimal pembelian.. Jadi malas belanja di LAZADA,,",netral
304,aplikasi ini sangat bagus untuk di download selain sangat mudah dioperasionalkannya juga banyak fitur-fitur yang cukup menguntungkan bagi konsumen,positif
305,kalo bsa sih jangan terlalu mahal ongkir nya,netral
306,Sekarang untuk belanja gratis ongkir minimal 50 ribu tapi jujur saya akui banyak voucher diskon dri lazada maupun penjual tp baru2 ini pngn belanja di bwah 50 ribu gk dpet free ongkir akhirnya pke apk oren yg ada free ongkirnya disini kurirnya udah paham bngt dan langganan jdi pesen barang bisa di tinggal2 sy udah lama pake lazada,netral
307,harganya memang murah murah bngtt tapi ongkirnya masyallah ðŸ˜­ðŸ˜­ðŸ˜­ hrga barang sma ongkir mahalan ongkirnya malah kyk beli ongkir bonus barang dahh,netral
308,saya pengguna lama tapi saya kali ini sangat kecewa karna saya refund sangat lama sekali prosesnya,negatif
309,"kepercayaan dan pelayanan yg sempurna,,terimah kasih lazada membuat kebutuhan semakin mudah,,,",positif
310,trimakasih lazada telah membantu perkembangan di kehidupan sehari hari ðŸ™semoga sukses dan lancar,positif
311,"customer servis tolol semua, g ada yang ngerti titik permasalahan nya",negatif
312,semakin benci lazada. iklan terus di media,negatif
313,"Bagus kategori dan juga peroduk nya, pleease jangan ragu buat Download",positif
314,Beberapa kali checkout barang yang dikirim tidak sesuai deskripsi iklan (sama sekali berbeda). Tidak sesuai harapan,positif
315,"Tjetjep Aktursyah, Rokok jd rapih tertata d dlm bok tdk repot hrs bw korek nyaman banget",positif
316,sangat murah belanja di sini,positif
317,serem DC nya di lazada bon telat sehari aja ngacem nya parah padahal Bungan nya tinggi,negatif
318,"memuaskan segalanya, wajib di akses",positif
319,"Produk bagus, murah murahðŸ¤­",positif
320,"Beli pulsa aja lamanya minta ampun prosesnya. Ini 2 kali dalam sehari satu salah kirim barang / tdk sesuai foto yang orderan satunya jumlah nya kurang, pesan mulai sebelum lebaran sampai hari ini belom di dirim status masih dlm proses dan akirnya dibatalkan sistem ada apa dengan lazada?",negatif
321,"sangat membantu.. tapi iklannya itu, aplikasi apapun iklannya Lazada",negatif
322,kasihan para kurir LAZADA bawa paket cuma 15 sampai 20 paket perHari. kasihan kasihan kasihan. apakah cukup untuk kebutuhan sehari-hari.,positif
323,pembayaran mudah dan pembatalan pesanan juga gampang dan proses nya cepat,positif
324,"lAzada sekarang kok eror paket dah 3 pesan tapi semua gagal terkirim semua,,,padahal dulunya aman2 aja",positif
325,sekarang aplikasi lazada tiba tiba suka ke kunci akun nya berapa kli saya ke kunci akun nya pdhl ga ada yg pke email akun atau no tlpon saya bahkan saya udh masukin no hp atau email yg bnr buat masukin otp ttp aja ga bisa dan kekunci kecewa bnr bnr kecewa sama aplikasi lazada dlu saya lancar lancar aja sekarang setiap buka lazada ga bisa karena akun terkunci udh di perbaiki ke kunci lagi dan lagi udh MLS sama aplikasi nya,negatif
326,"apk belanja online terparah yg pernah saya pakai, beberapa kali belanja di sini barang tidak di kirim, &tidak ada confirmasi, di chat pun no respon, kalo emang toko nya yg nakal kn harusnya pihak aplikator juga tegas, kalo barang tidak di kirim hingga batas waktu harusnya toko di beri sanksi, tp kayake di lazada tidak ada sanksi, hingga banyak toko yg se'enaknya.",positif
327,"saya suka sekali belanja di lazada,banyak promo nya,gratis ongkir lagi,sukses selalu lazada.",positif
328,"ini versi terbaru knp kesalahan jaringan mulu ya,??? tolong dibenerin lah,.!!!",negatif
329,Sangat menyenangkan bertransaksi si Lazada,positif
330,"Untuk Lazada yang baik,saya adalah pelanggan setia anda. Saya senang berbelanja di Lazada. Namun akhir akhir ini saya merasa kecewa dengan beberapa toko yang gak jelas. Mohon Sudi kiranya toko toko bodong diblok saja. Agar tidak merugikan pelanggan. Terima kasih.",negatif
331,"jangan pakek kurir ninja, lambat hampir 1 bulan paket blm datang2, dan bukan cm sekali, pelayanan kurir buruk, untuk luar jawa, ganti saja kurir yg lain",netral
332,terima kasih lazada aku selalu puas belanja di aplikasi lazada.. ðŸ™,positif
333,"kasih fitur chat sama kurirnya ngapa, jangan WA apalagi pesan... langsung di aplikasi bae",netral
334,"promo nya ongkirnya sangat banyak,semoga pengirimannya baikâ˜º",positif
335,"pelayanan call center center nya payah,masa mau pulihkan akun karena nomor login tidak aktif gak d bantu sama sekali pake akun google tidak bisa padahal sudah tertaut jadi GK bisa login,jangan salahkan saya jika tidak membayar cicilan karena saya sudah menghubungi call center nya tapi tidak dibantu sama sekali malah ngabisin pulsa.",negatif
336,"tlg pesananan sy bisa dikirim Trima kasih pesanan sy kni sok 2"" keluar 3/4 4 biji dan sok 3"" keluar 2"" 1 biji terimakasih",negatif
337,pengiriman telat terus gak kaya shopii cepat kiriman,positif
338,"sudah tidak ingin menggunakan aplikasi ini, mitra kurir nya tidak bersahabat yaitu expedisi lex selalu gagal dalam pengiriman pesanan dan kurang baik tanggung jawab kurir nya, masa lalu kurir ninja lalu kurir lex, memang tidak ada kurir yang lebih baik dari mereka, yang disalahkan setiap pribadi yang menjadi kurir tersebut yang tidak baik dalam pengiriman pesanan.",netral
339,Sudah lama setiap belanja online disini... namun sayang bebas ongkir cuma ada di iklan saja... mahal di ongkir.. untuk prioritas 48 jam juga cuma tulisan saja.. gak ada on time nya.,netral
340,fast respon.. mudah2an d percya cepet lazbon deh .. he..,positif
341,mudah2an bagus barang nya biar jd langganan,positif
342,kenapa saya baru download tpi mau belanja tidak bisa bermasalah trus,netral
343,"Entah lah makin hari, makin parah ngelag scrollingnya. saat ingin claim koin dan main game kadang bug sering muncul. pedahal jaringan bagus/stabil. entah aplikasi atau jaringan tidak mendukung. akan tetapi bug sering muncul.",netral
344,setelah di update banyak bug,netral
345,"terpaksa di hapus, karna makin lama semua kurirnya makin gak amanah, nganterin paket jam-nya semaunya sendiri, kadang sampai jam 9 malam baru di kirim, dan pas aku nongkrong di warkop ternyata banyak kurir yg nongkrong jg di warkop, mreka nyantai ngopi sambil main hp, ternyata seperti itu ulah merekaðŸ˜ pdahal di motornya bnyak paket yang numpuk, belum lagi selalu ada gangguan aplikasi dana,! yang akhirnya bikin aku gak bisa bayar di tempat.. jengkel,! dari pada emosi melulu mending di hapus aja!",negatif
346,"lu kalo numpang iklan di capcut durasinya jangan panjang, klo bisa diskip kaga ngapa lah ini kaga bisa, iklan lu noh meresahkan aja",negatif
347,"lazada best banyak promo, selalu gratis ongkir barang ORI kalau ada oknum penjual barang palsu gampang pengembalian dananya â¤ï¸",positif
348,masa iya pesanan cod hrus ambil sendiri di conter.mana jauh lagi.cod kan harusnya sampe rumah.kecewa sih,netral
349,belanja lebih praktis dan nyama,positif
350,lazada belakang tidak mengontrol kurir apakah sudah benar mengirim paket atau cuma laporan palsu,negatif
351,sangat puas belanja di lazada,positif
352,sering belanja di lazada. tp terakhir belanja sngat kecewa. beli pampers udah byar tapi yg datang mlah mengecewakan. yang datang bukan pampers tapi sepotong kardus kecil.,negatif
353,aplikasi bacot semua iklan pasti ini. aplikasi barang tdk bagus saya kecewa,positif
354,"tolong ongkir nya jangan mahal2,sama buat toko2 nya semoga amanah selalu,sukses terus buat lazadaðŸ˜Š",positif
355,"dulu senang sekali belenaja di Lazada, tapi kenapa semakin hari Ongkirnya semakin tidak masuk akal, mau beli 1 baju saja ongkirnya sampai 100Rb padahal sy tinggal bukan di pelosok dan berat 1 baju tidak ada sekilo, rasanya bukan beli baju tapi beli ongkir gratis baju.",netral
356,"mau ksih msukan dkit, klo ada toko yg gx amnah.mhn pihak lazada lgsug di blacklist aza. mksh",positif
357,"jangan transaksi dilazada.. mau bangkrut,, narik tunai seratus ribu saja ngga diproses smpe 2minggu,, trus diproses tapi tidak di transfer.. barangnya juga banyak yang tidak sesuai",positif
358,Iklan mengganggu sampai 1 menit buat aplikasi oke tapi iklan cuma modal copy video orang china terus di dubbing jadi Indonesia. lain kali kalo mau buat iklan yang niat jangan lama-lama buat yang berkualitas bukan cuma modal copy!,negatif
359,improvisasi fitur2 dari Lazada kini makin nyaman dan mudah untuk belanja apalagi kalau banyak courting harga makin mantab deh,positif
360,muaskan pesanan di apk ini gk ada dua nya walaupun masih ada sebagian toko yg nipu,netral
361,banyak belanja dr lazada lwat online mlh ongkir makin gila lazada edan lebih murah ga lewat online toko toko biasaðŸ˜‡ðŸ˜‡,positif
362,"pelayanan busuk banget,mau komplen masalah penarikan uang aja ribet banget, seharus nya ada fitur chat cs itu yang ngelayanin orang bukan bot mau komplen ke cs nya aja susah banget selalu yang nanggepin malah both nya, tolong diperbaiki sama penarikan dana nya lama banget prosesnya nggak kayak apk shoope cepet pores nya,seharus nya yang di jalanin ketika ada yang komplen itu diperbaiki sistem nya bukan malah di tanggepin aja tanpaa ada perbaikan",negatif
363,baik sangat puas.baru sya batal kan uang sya langsuk balk.dan bisa order baru lagi.mkasih lazada,positif
364,"Sangat membantu masyarakat sih, keren",positif
365,"pengembalian dana saya sudah hampur 1 bulan belum di kembalikan juga,lazada sekarang parah...utk teman2 mikir lagi utk belanja di lazada",negatif
366,aplikasi ini parah . retur barang sudah 7 hari lebih tapi uang belum kembali! padahal retur barang sudah diterima penjualnya !! mending di SHOPEE retus barang proses cepat . uang aman ! kalo Lazada banyak pedagang penipu nya .,positif
367,"lebih murah, lebih mudah aplikasinya dan lebih lengkap keterangannya terutama tentang pengiriman seperti nama kurir dan lain-lain",positif
368,Update terbaru ini sangat mempersulit customer di menu bayar di tempat di mana pas klik bayar di tempat plus pesanan di seller tidak langsung ada seharus nya langsung muncul agar penjual langsung grecep memproses pesanan,netral
369,wajiban belanja di lazada ini bagus,positif
370,"apk sedikit buruk karena saat saya membuka apk lain tiba-tiba berpindah ke apk ini, maaf jika saya lancar tapi ska apk ini bisa di perbaiki lagi?ðŸ™ðŸ»",negatif
371,y Allah kenapa lazada ini hah ..aku pesan bagus aku jujur padahal dari sana barang itu udh terkensel sendiri g ada aku batalin ..tiba2 datang barang g kesesuai.itu pun jika barang y g sesuai bisa d gunakan gpp ..yg d kirim malah sampah..inti y ini terakhir ..mudah2 d baca dan bisa berubah sikap jgn sepele walau harga murah,positif
372,lazada skrng ongkir nya mahal kagak gratis ongkir ga Kya dlu lgi .aku pindah dulu ke tik tok aja gratis ongkir,netral
373,lazada pertama x saya pnya aplikasi lazada.sudah bertahun tahun saya pengguna lazada.tp saya kecewa banget sm lazbon hnya telat satu dua hari penagihanya melebihi preman dajal kata2 kasar kata2 binatang pengancaman seperti itu ternyta tidak ad tata kramanya pdahal resmi bukan abal2 tp penagihnya yg abal2..jauh banget sm aplikasi sebelah sopan2 punya tta krama..klo sudah beres in saya maw cabut dn hapus akun tidak lagi pake aplikasi in...,negatif
374,sangat ..membantu banget. trims yaa,positif
375,"Bertahun-tahun belanja di lazada sebelumnya sangat memuaskan semuanya dari kualitas pelayanan dan pengirimanya walau cuma pake LEX ID saja,,sekarang parah banget terutama di pengiriman paketnya,kurir-kurir LEX ID sekarang banyak yang bermasalah,suka membatalkan pengiriman paket semaunya dengan alasan penerima menolak paket atau lainya yang intinya menyalahkan pembeli.Padahal mereka sama sekali tidak mengirimkan paket dan menghubungi pembeli.malah nomor kurirnya yang tidak bisa di hubungi.",negatif
376,"pesanan tidak kunjung sampai, chat dengan customer support hanya mendapat permintaan maaf tapi tidak kunjung mendapat solusi",negatif
377,tibaÂ² pesanan saya dibatalkan padahal belum juga sampe udah di return ama kurirnya,negatif
378,"pelayanan di lazada terlalu lama, entah itu pengemasan, pengajuan penjemputan, proses pengiriman dll. orderan udah 2hari aja masih proses pengemasan. jadi males belanja lewat lazada kalau apa"" lama padahal proses cepat yang kita inginkan... haah...",positif
379,tidak ada komentar saya udh langgan'n sudah lama allhamdulillah selalu puas dan tidak mengecewaken,positif
380,cara belanjanya mudah gak ribet dan. bisa coD akusuka aku,netral
381,"lazada sekarang lemot banget, setiap buka aplikasi lama banget loding ny, terus mau di update juga muter-muter lama banget, tolong lh minn",netral
382,"mohon untuk di tingkatkan lagi, pembelian di choice nggak pernah dikirim, ,",positif
383,"6 tahun lebih bersama Lazada . Di tahun ini lazada semakin gak jelas ongkir nya pelit mahal dan biaya penanganan ikut mahal . Saya UNINSTAL aja pindah ke SHOPPE yang gratis ongkirnya banyak , SHOPPE SHOPPE yesss semoga Lazada semakin ketinggalan jauhhh.... semoga lazada cepat Bangkrut",netral
384,payah beli token nga bisa diblokir sampai 1 bulan,netral
385,sayang nya gak seperti dulu lagi sering gratis ongkir & potongan klo blanja sekarang berat d ongkosnya ðŸ˜­,netral
386,Semoga tambah sukses&pengiriman nya lebih cepat lebih mantap trus,positif
387,"lazada the best , suka pelayanan toko""nya walaupun ada beberapa toko yang tidak amanah,mau belanja lazada aja....",positif
388,harga murah dan kualitas oke,positif
389,kecewa sistem pengembalian barang yg rusak terlalu ribet,negatif
