,reviews,Prediksi
224,mahalan ongkir nya dari pada harga barang nya co,netral
225,barangnya agak murah dibandingkan dengan shop yg lain,positif
226,"maf saya kurangi bintang nya,untuk pengiriman udah bagus cept tapi sayang kurir terlalu ngakalin harga sekian di pinta lbh dari harga barang mahal di ongkir,tolong klo kurir lama jangan di ganti saya lbh senang yg lama,mereka minta pembayaran sesuia harga kecuali gk ada kembalian saya kasih,tpi untuk kurir yg baru di pinta gk sesuia harga barang.makanya saya males jarang belanja di lazada,lebih sering di toko online sebelah murah di pinta cod sesuai harga plus gratis ongkir.",positif
227,sangat membantu untuk mendapat pengalaman berbelanja,positif
228,kurang suka belanja karena barang tidak bisa diterima di alamat lain selain Ciawi,positif
229,"tolong pihak lazada, toko yang tidak jujur dan reting rendah lebih baik disingkirkan, soalnya banyak yang kecewa, karena barang tidak sesuai sama pesanan... kalau sampe mempertahankan toko seperti itu, nama lazada akan jelek, kerena ulah pedagang nakal",positif
230,aplikasi nya membantu . dan murah murah lagi ketimbang aplikasi orange,positif
231,apalah akun gw sendiri di kunci karna alasan keamanan udah verivikasi pake email malah di suruh hubungi layanan pelanggan,negatif
232,"ini aplikasi terburuk, e-commerce terburuk barang yang di pesan tidak sampai, malah akun saya GK bisa di buka, gimana nasib uang saya, mau di cek GK bisa login gimana sih, di komplain malah bot yg jawab",negatif
233,"Saya suka belanja di Lazada, banyak pilihan barang, harga kompetitif dan layanan cepat sampai ðŸ‘ðŸ‘ðŸ‘",positif
234,barangnya kebanyakan bagus sesuai tapi ada juga yg kualitas barangnya tidak BB Agus dan tidak sesuai,positif
235,sangat puas dengan berbelanja di lazada...saya sudah langganan 6thn lebih..trimksih lazada..sukses selalu,positif
236,kadang ada yg mengecewakan kadang memuaskan juga,netral
237,"parah kurir lazada LEX ID.. pengiriman lebih cepat 1 hr dr estimasi, kebetulan saya ga ada di lokasi... langsung di batalkan sepihak oleh kurir dengan mengatakan konsumen membatalkan paket tersebut (berkesan menyalahkan konsumen hanya karna tidak adadi lokasi) padahal jelas2 ini ga sesuai estimasi.. parah nya kurir membuat WA palsu dengan nama saya. untuk lazada perbaiki pengiriman nya dan kurir nya. saya sudah 10 tahun lebih menggunakan aplikasi ini tp baru kali ini saya kecewa",positif
238,ga bisa dipake gratis ongkir nya,netral
239,"barang sesuai dan nyaman di pakai,mau co lagiðŸ˜„",positif
240,lazada memang luar biasa... harga murah dan kualitas barang bagus,positif
241,"Lazada tidak melindungi konsumen, walaupun sudah puluhan kali belanja, tahu gak kau bahwa pembeli itu adalah ""raja""! Tolong seller penipu di tertibkan! Kurir brengsek di buang! Laporkan yg menjual barang palsu ke polisi, biar mampus!! sampai sekian kali beli barang rusak, kapok gak belanja lagi di lazada",negatif
242,sudah lama menggunakan aplikasi lazada sangat bagus untuk berbelanja.,positif
243,alhamdulilah ini buat pesenan bagus makasih lazada,positif
244,selalu suka lazada produk byk yg ori,positif
245,"sudah tidak jelas lazada ini, saya sangat kecewah, ongkir mahal, pengiriman lambat.",netral
246,harus gratis ongkir karena ongkir nya sangat mahal,netral
247,sangat serba murah dan sama sesuai kebutuhan kita,positif
248,"ahh kyaknya pindah ke shopee nih,disini lama pakai, payah paylater gk ada pdahal sering belanja",netral
249,"pertama kali nyoba co di lazada karna biasanya selalu di shopee, tapi ternyata ngga memuaskan .. pesanan dari tgl 17 sampe tgl 26 ngga dikirim, saya coba wa kurir nya ehh jawabnya ngga ramah banget, udah gitu nggamau nganter sampe rumah cuma gara"" jalan nya ngga bagus, mana pesenan non cod lagi.. kalo pilih kurir yang niat kerja aja, trauma banget pesen di lazada ..",negatif
250,luar biasa bagus amanah toko nya,positif
251,pernah kecewa 1x barang yg di pesan tidak sesuai...di komplen ga ada respon..ingin coba lagi lewat lazada mudah2an jgn terjadi lagi..,positif
252,pantes aja kalah saing sma shopee dn tiktok barang hrganya mahal ongkir juga pelayanan kurang maksimal harga tidak sesuai di beranda giliran mau di pesan berubah jdi 2x lipat bhkan lebih,positif
253,sesuai barang cepat aman murah,positif
254,jujur saya belum pernah tertipu beli barang di lazada. penjual sangat dikawal dengan ketat,netral
255,belanja di lazada sangat memuaskan,positif
256,"ongkirnya mahal mahal, yang dapat gratis ongkir langka, tolong ongkirnya jangan terlalu besar konsumen jadi mikir kalo mau belanja pake aplikasi ini.",netral
257,"Min, tolong dong untuk kurir nya jangan cuma Ninja Van Id saja, boleh di tambah jasa ekspedisi yang lain. bukan tanpa alasan, beberapa kali paket selalu datang terlambat sampai beberapa hari, padahal estimasi waktu sudah jelas. Alasan oknum kurir, gak ada kurir yang masuk ke alamat tersebut jadi nunggu kurir yang masuk ke alamat tersebut. Tolong ya min dipertimbangkan, sayang banget kalau pelayanan Lazada sudah sangat bagus tapi jasa ekspedisi nya kurang bagus.ðŸ™",netral
258,"knp penukaran beras TDK bisa di lakukan,,,pada hal saya sering belanja disini dri pada di tiktok",netral
259,Sangat mudah dan cepat dlm pengiriman,positif
260,mahal banget ongkir nya sampe400ratusan lebih baik beli langsung gk nyampe segitu harga Nyanlemari 2susun aja sampe 1jt minta tolong ya buat yang bikin akun lazada di murah dikit ongkir nya hargain kami yang orang susah ambil ongkir paling 20 an aja,netral
261,pengiriman tepat waktu & kurirnya baik-baik,positif
262,semuanya dipermudah terimakasih untuk semuanya,positif
263,"gmna ni bkan nya ada prubhan yg ada Mlah turun terus, makin mles blnja d lazada, ongkir nya lbih mahal dari hrga brang nya terkadang. pantesan sepi. ayolah perbaiki sistem nya, yg mudah Mlah lbih mahal, manual aja dah ya.ðŸ¤”",netral
264,"Pokoknya aku puas sama LAZADA, makasih lazada ðŸ™ðŸ»â˜ºï¸",positif
265,mohon maaf saya kasih bintang 4 karna ada beberapa alasan pribadi saya yg tidak bisa di publikðŸ™ðŸ™ðŸ™untuk ongkir di akun saya tergolong mahal Namun lazada juga memiliki banyak Diskon2 yg memuaskan pengguna aplikasi lazada. untuk rincian pesan dan pengiriman juga jelas dan akurat. TerimakasihðŸ¤,positif
266,sangat membantu dalam masala perbelanjaan,positif
267,maksud bangetttt jir tbtb koin w kepotong 1.000 koin tanpa ada mya transaksi kocakkkkkk males bgt oon. Nanya ke CS cuma dijawab sm robot yang ga ngerti klo dikirim gambarðŸ˜– haduhhh,negatif
268,tolong laz KLO blnja jgn harus mnggu total blnja 50 Bru gratis ongkir. tp di Bwah itu kasi jga gratis ongkir,netral
269,cepat transaksi nya dan produk nya bagus dan real,positif
270,sudah bertahun tahun langganan di lazada kita kecewa karena paylater jarang bisa digunakan transaksi kita pake paylater sering di tolak padahal kita selalu bayar tagihan tidak pernah lewat tgl jtuh tempo sekarang malah ada pemberitahuan paylater kita di nonaktifkan di tutup oke lazada terserah padamu sajah,negatif
271,sangat amana dan bagus murah murah,positif
272,"murah, gratis ongkir, cepet",positif
273,"banyak penjual penipu,ongkir mahal,aplikasi banyak macet,barang sering tidak sesuai iklan.",negatif
274,"baru pertama belanja pesanan malah tidak sampai, sudah 1 bulan pesanan masih di jalan, parah lazada",netral
275,"gue udah berlangganan lama di lazada,tapi baru kali ini gue kecewa dengan sistem lazada. gue baru ngaktifin paylater dan dapat limit 1jt,pas gue mau pake buat cicil 1 bulan paylater gue langsung di bekukan,pake aja blom tp udah di bekukan,utang juga gapunya gue di tempat2 lain,,,bangkelah",negatif
276,"percuma di kasih limit paylater, stiap mau d pake pasti langsung di bekukan.",negatif
277,sangat bagus dan membantu buat belanja,positif
278,sudah langganan selama hampir 4tahun.. kekurangan lazada proses retur nya lama bnget.. gak sat set kaya shoope,negatif
279,"banyak oknum seller asal2an, platform yg buat seller seenak udel jualannya sekelas lazzmall aja bisa batalin pesanan tanpa ada sanksi apapun. pembeli yg harus kena imbasnya. makin hari makin kacau ini platform",positif
280,mantap pokoknya deh.. klo bisa vocernya lebih bagus lgii,positif
281,"mudah, hemat , tepat dan berkualitas. serta komplit dari a sampe z...",positif
282,"harga sangat terjangkau,,biaya ongkir murah,",positif
283,lebih praktis untuk menimbang dan tentukan harga,positif
284,"lazada sekarang kenapa yaaa ongkirnya malah sekali,sekalipun pengiriman masih dari saru provinsi tapi mahal sampai 19 rb udh mulai gk srek sma lazadaðŸ‘Ž",netral
285,trimakasih belanja lebih mudah dan aman,positif
286,gila ya ongkir nya. lebih mahal ongkir nya dari pada harga barang yang mau di beli. malah jauh kali beda nya. keren kali ni lajada. mantap.,netral
287,barangnya bagus dan tidak kecewa,positif
288,mau login aja alasan keamanan hrus telpon cs pula ..padahal otp wa sesuai ...pembeli aja dipersulit 081320.....74,negatif
289,"baru pake apk ini udh dapet pengalaman buruk, mesen skincare yg dateng palsu ðŸ˜” padahal ulasan bgus' duh sedih bgt...",netral
290,sangat membantu belanja dengan mudah.,positif
291,"app sangat bgs sangat mudah untuk berbelanja sehari"" n praktis",positif
292,mantap klw ada duitnya belanja teruss.... ðŸ˜„,positif
293,"aplikasi ini sangat memudahkan untuk belanja,",positif
294,pengiriman cepat dan amanah,positif
295,"selalu menjadi yang termurah, tercepat dan terbaik",positif
296,saya sudah kembali ke Lazada sudah mulai aktif lagi ya kk semoga tambah lancar dan sukses selalu buat kalian saran saya diskon banyakin buat pakaian anak dan juga barang dilengkapi lagi saya pelanggan lama kalian intinya saya puas berbelanja di lazada sukses terus ya ðŸ™ðŸ˜,positif
297,bisa ngotak nggak sih gw tiap download di aplikasi snaptube muncul iklan lazada kadang buka playstore sendiri mau masang iklan sih Pasang j nggak harus buka otomatis playstore jg kali ðŸ™„ udah kayak shopapp yng nggak laku j,negatif
298,"selalu menjaga kualitas barang yg terbaik,dan jangan sampai mengecewakan pembeli",positif
299,sangat puas belanja d lazada murah peyanan bagus yng terpenting selalu dapat gratis ongkir ðŸ‘ðŸ‘ðŸ‘,positif
300,"banyak sekali penipuan barang di aplikasi ini dan dari pihak aplikasi gk ada niatan buat perketat keamanan/memblokir akun penipu,dan dari segi seller sama jasa kirim kayak nggk niat barangnya di beli dh promosi giliran di beli malah nyuekin pesan pembeli yg bertanya.lebih baik pindah ke toko sebelah yg warna oren,tokonya amanahðŸ¤­",netral
301,saya sudah mengembalikan barang knpa blm menerima pengembalian dana pada hal hari ini jam 16.44,negatif
302,"BELANJA DILAZADA PAS DAPET KURIR NYA NINJAVAN SELALU BARANG TIDAK SAMPAI,,TAU TAU BARANG SUDAH DIKEMBALIKAN KE PENJUAL...EKSPEDISI KAYA GINI KOK MASIH DIPAKE...ALAMATNYA SAMA,KLO YANG KIRIM LELEXPREZ,JNE JNT OASTI NYAMPAI,,TAPI KLO NINJA GA PERNAH SAMPAI...KURIR GA TAU AREA PEMALAS",netral
303,"saldo saya tarik ke rekening udah 2 Minggu kaga ada masuk . padahal di statusnya berhasil. . sangat buruk dan mengecewakan . barang""nya juga gak sesuai dengan yang di gambar. banyak kW nya. bilang nya ORI.",negatif
304,ngeklaim. bonus aja lelet iklas gk sih ngasih poin harian lemot,netral
305,"apk bagus.. tapi di bagian gamenya hapus saja Krn susah sekali untuk menang,blm lagi persyaratan ngak masuk akal.. udah di laksanakan tetap aja ngak bisa menang... kalau mau bikin betah jgn terlalu susah game sama eventnya..blm lagi masalah di ongkir mahal sekali kalau belanja lebh dari 1.. mau bikin hati senang malah bikin setres... ðŸ‘ŽðŸ‘Ž",negatif
306,Untuk pihak lazada bisa mengurangi penjualan yang g bener saya sebagai kurir merasakan kesal,netral
307,Tidak ada keuntungan timbal balik pake lazada beda dgn aplikasi lainðŸ‘Ž,negatif
308,"trimakasih lazada,mundah dan tepat waktu belanja di lazada",positif
309,"ni apk sering bgt muncul di iklan, sumpah nge ganggu bgt, di lazada kebanyakan barang palsu",negatif
310,"kenapa setiap hari, setiap saat ketika akan klaim voucher di halaman voucher selalu tidak bisa? dan muncul notifikasi ""Perilaku tidak wajar, harap check out tanpa voucher"". Jika memang tidak mau kasih voucher, hapus saja sistem voucher. atau jika memang akunnya sedang bermasalah ya jangan ditampilin terus klaim vouchernya, bikin harapan jadi kecewa",negatif
311,makin lama aja tuh dapat lazpanen...hhh udah main tiap hari 2bulan belum selesai juga!!!,netral
312,lumayan bagus & GX kecewa ok,positif
313,"saya selalu menggunakan dan bertansaksi di lazada ,tapi kenapa sampai sekarang belum ada fitur paylater maupun lazbon di aplikasi saya ..mohon bantuan nya ,terimaksih",positif
314,sangat puas dengan ada nya lazada,positif
315,Keren... mantap ..bisa membantu Belanja dgn hemat,positif
316,"klo bisa rada dikurangi toko yang menjual barang jelek, kadang jadi ragu mau belanja, lama juga pilih2 , buang2 waktuðŸ™ðŸ™ðŸ™",positif
317,"kenapa koin tidak bisa di check in, saat saya pencet tombol check in tidak bisa-bisa",netral
318,"Sangat membantu,, belanja paling TopðŸ’¯",positif
319,belanja di lazada aman enak gak ribet cepat lagi dateng nya makasih lazada,positif
320,ongkir terlalu mahal... dulu lnggnan sekarang tidak lg.. seharusnya lazada berbenah diri... orang semua pada mls blnja disini.. lbih mahal ongkir dari barangnya,netral
321,tadinya seneng blnja d lazada tapi abis lebaran sekarang ongkirnya super mahal jadi males,positif
322,"menurutku perpesan Di Lazada memang lebih murah Tapi tidak menjamin kualitas nya saja,Dan menurutku ongkir nya yang bikin lebih mahal!",positif
323,setiap pesan barang selalu tidak sesuaii akhirnya pindah ke shope,positif
324,"berbeda dengan dulu ,return produk sangat lambat respon boot/cleo tidak jelas , toko tidak merespon, kalau sistem lazada seperti sekarang , pasti akan banyak penipu membuka toko di lazada, mohon untuk memperbaiki sistem nya.",positif
325,"mudah, cepat, harga bersaing, dan terpercaya",positif
326,"Pesanan hilang, Status di terima namun orang rumah tidak ada yang menerimaðŸ¤£ menu dibar pengiriman tiba tiba berubah alamat. padahal sudah jelas tertera alamat yang dituju ditulis dengan jelas dan detail sebelum saya melakukan transaksi. Kurir tidak responsif di chat tidak dibalas, kurir tiba tiba ganti. sudah chat 2 kurir tapi tidak ada respon. Lalu chat dengan bantuan chat bot membingungkan. untuk terhubung ke customer service lama. sayang sekali... 2025 aplikasinya kok seperti ini ya Lazada",negatif
327,"Sangat tidak memuaska belanja di lazada,barang lama datangnya,,trus di hubungi gak ada tanggung jawab apa,,,pokonya jelek belanja disini,,,kapokk daya",negatif
328,"topup belanja di sini, kurirnya baik gak kayak yg dulu",positif
329,Bagus dan sangat membantu dalam berbelanja.,positif
330,"aq selalu beli keperluan apapun dilazada...dr kebutuhan rumah tangga,skincare smpi elektronik...soalnnya dijamin Ori dan klu kt sering belanja pasti dpt voucher yg digunakan lg buat belanja....jd hemat pokoknnya...ðŸ˜‡",positif
331,"ntahlah akhir"" ini lazada sering mengalami pembatalan pesanan mulu",negatif
332,"kurang ajar nih aplikasi ini, selalu mengganggu terus ketika aku membuka snac video.",netral
333,"IKLAN NYA MAKSA BANGET, LANGSUNG MASUK APLIKASI, NGESELIN BET,COBA HAPUS IKLAN MAKSA BUAT MASUK APLIKASI,GANGGU",negatif
334,"Ongkir lazada ke Raja Ampat 60% Sangat Mahal, Sangat beda Jauh dengan Marketplace lainnya Sangat Banyak Lapak penipuan di lazada, Mohon ditinjau dari segi harga yg ditawarkan jauh dibawa harga barang dan Biaya kirim yang ditawarkan Sangat murah Semua pengiriman dihitung berdasarkan berat dan ukuran kubikasi, pertanyaannya kok kenapa sangat beda jauh dengan marketplace lainnya?",positif
335,"jelek banget,masa gw main lazland beras dari sebelum puasa Sampe sekarang ga dianterin.bilangnya retur aja lah ke gw nya zonk dong? terus gua dapet lagi hadiah itu juga gw mainin lama nguras Kouta juga. pas mau ngambil eh disitu nya rest stok,lah kemaren masih banyak. ga mau rugi banget. terus yang makeup game tuh, tadinya barang gua pilih brush makeup eh diganti brush shading tiga biji aturan mah brush gua banyak dapet dari game itu, plis ya min respon yang baik. terimakasih baikin lagi apknya",netral
336,baru baru ini kenapa pesanan saya selalu di batalkan secara otomatis,netral
337,"Saya kembalikan bintang 5 kalau menu pada opsi pengiriman detail & jelas karena opsi pengiriman dari lazada sangat mengecewakan, pengiriman menggunakan jasa kirim dari sistem lazada sangat lambat",netral
338,"ni ngapa dah periksa jaringan anda trus udh dipasang copot udh install ulang ttp aja kaya gitu, kalo jaringan jelek ga mungkin bisa buka sosmed lain download ulang berulang trus lazada gabakalan bisa",netral
339,lama2 kok gratis ongkirnya pelit bgt msa min belanja 70 RB baru dpt gratis ongkir 15 RB sh.ongkirnya dimurahin lagi dong masa sekarang kalah sama toko oren,netral
340,"maaf kak admin ini kenapa lazada ongkirnya mahal bangett ðŸ˜­ udah langganan beli online d lazada bertahun"", sekarang belum belanja lagi karena ongkirnya berlipat ganda,, banyak barang yg gak sesuai pesananya, padahal kebutuhan banyak banget, sdah terbiasa dapat gratis ongkir + potongan harga, sekarang mah gak ada ðŸ˜­ buat org kaya sih gak masalah mungkin ya ongkir mahal,, tapi buat akuu kemahalan ongkir dari pada yg di beli nya.",netral
341,belanja di lazada sangat memuaskan,positif
342,"wah, sangat berguna sekali dan banyak fitur"" menarik dan ada game yang seru",positif
343,"lazada apl pertama saya belanja online, sudah lama sekali saya menggunakan lazada. Dulu, banyak bgt promo diskon dan ongkir, tapi sekarang??? why?? tolong kembalikan lazada seperti dulu lagiii",positif
344,mskipun even co pas jam 00 udah lbh dari 30k 40k ttp.aja gk gratis ongkir pdhl dari jatim pula kalau di shopee tnpa mniml blnja udh dpt gratong,netral
345,jdi makin pelit gratis ongkir nya gak kaya dulu pantes makin sepi ðŸ¤¡ðŸ¤¡,netral
346,lumayan jg buat pilihan belanja,positif
347,"saya selalu puas belanja dilazada, alhamdulillah gak pernah gak sesuai harapan dan pesanan, saya percayadengan lazada....ðŸ‘ðŸ‘ðŸ‘",positif
348,"Banyak pilihan, banyak diskon/bonus ongkir Respon pelapak cepat, barang sesuai pada gambar yg dipasarkan, dan banyak harga murah / yg terjangkau tapi kualitas sesuai barang datang sesuai pesanan Pengalaman lainnya bila barang datang tak sesuai pesanan atau beda dari seperti pada gambar yg dipasarkan atau seperti pada deskripsi maka barang mudah di kembalikan dan uang dapat kembali dengan utuh tanpa ada potongan ongkir Terimakasih LAZADA ðŸ™ Senang belanja di LAZADA",positif
349,seneng belanja di la zada apa lagi yg grosiran.,positif
350,"Paling ga suka sama iklan lazada dari aplikasi lain, ngeganggu banget. lagi asik asik nya main tibaÂ² muncul gitu aja, padahal ga mencet apa apa. Mangkanya sekarang males banget pakai aplikasi ini.",negatif
351,kalo terbukti bagus selanjutnya next order lagi,negatif
352,"Sebenarnya aplikasi nya sdh lumayan bagus tp tolong perbaiki sistem pembayaran nya Agar virtual account nya bisa lebih byk bank nya , masak BSI tdk ada kan repot kalo harus ke indo Mart atau Alfa mart kalo sdh ada ntar tak perbaiki bintang ny.... terima kasih...",netral
353,"Sebenarnya saya suka aplikasi lapak ini, sayang dari dulu terlalu & paling banyak lapak yang melakukan modus penipuan. Belakangan saya agak kecewa, laztanam hadiah minyaknya kosong s/d saat ini. Kalau hadiahnya tidak ada, knapa diawal tampil ?!. Kalau terlanjur tampil, apakah minyak tersebut sangat sulit didapat ?!...",netral
354,tidak ada yg spesial buat pelanggan playletter hanya mimpi .....biar belanja bnyk juga sekian lama g ada yg bisa di harapkan,positif
355,belanja murah dan mudah,positif
356,wah paket saya gagal 3 kali ni paday alamat jelas semua sesuai data parah sih ni kurir nya,netral
357,untuk pengiriman oke sih cepet tp lazada skrg engga bgt sih apalagi ongkirnyaðŸ‘Ž gila bgt!! ditambah kadang iya sih barang ga sesuai jg,positif
358,aplikasi sanggat membantu sekali bisa pesan apapun di sini,positif
359,"pengiriman nya itu lohh lama bngtt, stiap beli produk pasti datangnya seminggu udah gitu ongkirnya udah kaya ngirim ke Papua mahal bngt,tapi di sini ada coin jadi harga harga produkÂ² tertentu jadi murah",positif
360,"lazada returan ny gk kya shopee cepet uang cepet kembali bisa langsung cairkan dana gk pake rekening ini udah seminggu lebih mau 2minggu duit retur gk balik2 pdahl brang udah sampe di seller udah 2 hari besok hari ke 3 duit blm balik, dari minta konfir masi ke seller ny lama berhari2, udah di setujui otomatis pengambilan kurit nunggu lagi 2 hari udah di ambil kurit nunggu sampe ke seller nya 6hari udah sampe ke seller udah mau 2 hari duit belum balik2 perbaiki lagi duit nya mau di pake lagi",negatif
361,Sedih CintaKU terhadapMU LAZADA. bukan seperti yg dlu lg. smua belanja kebutuhan hidup dan sperpat toko. slalu stia padaMU LAZADA. tetapi knp saat ini. menu ONGKIR MU. Melonjak TINGGI. seperti CINTA KU padaMU LAZADA. ðŸ˜­ðŸ˜­ maaf kan diriKU LAZADA klo aku pindah ke lain HATI...!!,positif
362,"Kok ribet gini, gak bisa masuk ke akun sendiri karena habis ganti nomor, kebetulan nomor yg kemarin hilang sama HPnya, harus pake nomor yg lama kalau mau buka akun padahal kan harusnya bisa verifikasi cukup via email atau whatsapp aja, terpaksa uninstal Lazada pake aplikasi sebelah. bye bye lazada ðŸ‘¿",netral
363,"sekarang pengiriman lex sangat lemot,tidak seperti dulu,pantes lah berkurang peminatnya semoga gak nyusul kaya JD.ID",netral
364,gampang tuk mencari barang .. tp tolong harus lebih waspada atau selektif lgi ya ke para tokonya ..jgn sampai terulang lgi manipulasi barang nya .. makasih ya lazada kuh,positif
365,sangat komitmen dan memuaskan layananya,positif
366,sangat bagus belanja di lazada,positif
367,ga suka sama lazada karna suka ada paket Dateng sendiri saya sudah 2kali kedatangan paket dengan harga yang gede sekitar 100rb ga banget lazada jangan download gys harus di hps sih gimana kalo orangnya ga ada duit tolong lazada ga aman buat lokasi ðŸ’©ðŸ¤¬ðŸ˜¡,positif
368,cepat dan berkualitas,positif
369,SAYA KASIH BINTANG KARENA PENGIRIMAN NYA SANGAT LAMBAT ongkir nya malah lagi minimal kalau ongkir nya mahal pengirim nya cepat lah ini 1 Minggu belum datang :( kalau kaya gini banyak orang yang pindah toko online,netral
370,membantu banget. kalo lagi males ke pasar beli apa lain lain mending di lazada aja praktis banget.,positif
371,"haiii, ini gimana ya, aku download tapi pas mau login pake akun google malah ngeleg, ga pas mau kembali ke beranda juga susah, padahal ramnya 8/256gb, tpi ko ngeleg ya waktu mau login?, ini hp aku atau dari aplikasi nya juga kurang tau, mungkin bisa lebih dibetulkan lagi ya lazada, trimakasih",negatif
372,"aplikasi oke, kalo perlu tiap belanja bonus ongkir gratis ðŸ˜",positif
373,"banyak penjual yyg gk amanah penjualnya kbnyakan pembohong,,nipuu udh keseringan saya d tipu ama penjual lazada apalagi toko zenit tuhh asuuuu masa d kmbalikan dana saya cuma 117 perak,, aplikasinya udh bobrokk ini seharusnya penjualan yg reting nya rendah d benet aja byar gk ngecewakan konsumen",netral
374,"dlu belanja di lazada selalu tepat waktu pengirimannya, sekarang udah 2X pesanan di batalkan gara2 barang tidak di kirimÂ², pdahal sudah di bayar, sekarang pesan nutribost 3 pck di lazmall sampai sekarang belum di kirim, pdahal sudah lewat estimasi tiba, seharusnya saya sudah menerima paket tgl 23 april 2025 tpi sampai sekarang belum di kirim juga parah, mitra sama partner lazada sngt mengecewakan, pdahal belanja di lazmall. klo sampe di batalin lgi langsung uninstal apk lazadanya. gk guna juga",negatif
375,"praktis belanja online,walaupun tetkadang pesanan ga sesuai deskripsi,ya begitulah namanya juga belanja online,sering foto barang yg di jual ga sama dengan barang yg saya terima...mohon perbaiki terus penjualannya ya team lazada...",positif
376,Berbelanja di Lazada sangat praktis. Berbagai kemudahan akan didapatkan di sini. Jadi tunggu apa lagi.,positif
377,semoga setiap pembelian apa aja selalu bikin puas,positif
378,"lazada terus sampe ngantuk,,",positif
379,suka belanja dilazada lebih praktis dan semoga amanah,positif
380,sangat puas belanja di lazada,positif
381,Maap saya kasih bintang 1 karna lazbon tidak sangat membantu selalu di tolak terus padahal sudah sering saya belanja di lazada dan kenapa paylater saya di bekukan saya pembayaran selalu bagus tolong kendalanya apa sama akun saya? lama2 males belanja di lazada klau segala sesuatunya di peesulit...ðŸ™,negatif
382,Knpa setiap mau buat pesanan selalu ada masalah pada sistem??,negatif
383,barang sesuai gambar dan pesanan,positif
384,Seller Lazada kebanyakan slow respon .udah chek out sampe 4hari barang belum dikemas .padahal pembayaran via tf,negatif
385,"ya lumayan bagus , tapi sayang sampai saat ini msh blm bisa di ajukan paylater nya .",netral
386,"aplikasi apaan,giliran kita kena tipu,gak bisa membantu...malahan ngomong kesana kemari,sudah d bilanging tokonya hilang,mau balikin barang kemana coba...",positif
387,belanja mudah dan murah,positif
388,"males bgt,ga ada yg lebih baik ketimbang oren bener2 GRATIS ONGKIR tanpa minimal pembelian.sekeluarga dah uninstal beralih ke oren semua.klo ga mau costumer pd kabur balikin lazada kek dulu lg",netral
389,"aplikasi lazada telek harga barang2 semakin mahal, boro2 ngasih playter ini malah bikin costomer boncos cok",netral
390,"pengiriman di ganti dong jangan Lex soalnya sering ke return barang udah sampai gudang pengiriman tapi g' di kirim"" & akhirnya di kembalikan ke penjual udah sering gitu",netral
391,"kecewa si udah langganan dari dulu sekarang males belanja di sini ongkirnya enggak masuk akal padahal masih sesama pulau Jawa, paylater limitnya udah banyak pun jd males make",netral
392,"pengembalian dana dari tgl 20 sampai skrng blm masuk,sdh di email tapi gak ada respon.",negatif
393,"Sangat membantu karena banyak diskon nya, cuma di ongkir aja yg terbatas.",positif
394,"belajar gampang ,barang pasti,cepat pula datangnya...trmaksh",positif
395,klo bisa di tingkat kan lg ke telitian ..contoh.member yg ikut jual ke lazada.....,positif
396,saya suka belanja di lazada tp sekarang pilih belanja disebelah krn lazada ongkirnya gede bnget gk kayak disebelah.. ðŸ™ðŸ™ðŸ™,positif
397,Tolong tambahkan fitur beli pulsa di Dana dg diskon pakai poin Lazada dong spt apk sebelah yg bisa gitu.Banyakin bonus poin dan pilihan toko yg bagus.,positif
398,Barang lengkap dan berkualitias tinggi..,positif
399,sangat berguna untuk saya pribadi dalam hal belanja online kebutuhan sehari-hari.,positif
400,"gila ongkir nya mahal bener padahal daerah pembelian sesama kota, udah gitu tiap mau ganti akun selalu gak bisa, malah balik ke akun yang lama kadang gw suka kesel tiap mau login selalu ke akun yg lama padahal data nya udh gw apus juga, perasaan lazada dlu gak kyk gini pelayanan nya deh, trs barang juga ga sesuai sama apa yg di jual, trs juga katanya banyak diskon, mana tuh? gw kudu beli barang yg harga nya diatas ratusan ribu baru ada diskon, beda sama yg sebelah banyak diskon nya",positif
401,aneh pesanan saya terpending padahal pengiriman nya prioritas 48 jam ini udah lebih kecewa sama lazada sekarang,negatif
402,sangat menyenangkan belanja d lazada,positif
403,woii lazada.tolong perbaiki jaringannya.sudah sering diperbarui.masih aja kesalahan jaringan. tolong di perbaiki sebum bintang berubah dan aplikasi akan terhapus.terimakasih.,negatif
404,tolong sudah tahu jasa pengiriman nya kurang bagus kenapa masih di pake sih. jasa pengiriman Ninja paket sebelumnya tidak sampai sekarang sudah 4 hari tidak jelas tuh paket dimana,netral
405,aplikasi bodoh.... pesen dan lgsung di bayar di tgl 8 april 2025.. tp br di kirim tgl 23 04 2025....,negatif
406,"Ternyata bukan saya saja yg kecewa sama layanan lazada skrg. jadi malas pakai lazada. dulu kalo belanja pakai koin harganya nggak di naikin, skrg belanja pakai koin harganya dinaikin berkali-kali lipat, koin pun langsung ludes. bang__sat bgt emang !!! udah gitu nggak ada gratis ongkir, harus belanja minimal 30ribu dulu baru ada gratis ongkir. STOP PAKAI LAZADA !!! Biarin ajah jadi bangkrut pun ðŸ«¤ðŸ˜ ",netral
407,gak bisa login aplikasi ini tidak bagus,negatif
408,"Halo Lazada, bagian pengembalian (berubah pikiran) tolong di kembalikan kayak dulu sistemnya, sekarang harus nunggu penjual acc mana lama lagi belum proses pengiriman dan belum proses validasi juga. Buatlah kayak dulu lagi simpel, cepat, mudah kalau sekarang ribet dan lambat",positif
