,reviews,Prediksi
293,"semenjak update paketnya datangnya terlambat terus,dan saya juga muak setiap awal buka shopee langsung disuguhi video/live",netral
294,"Periksa debngan seksama pesanan sebelum dikirim. Pesanan barang ori, benar-benar ori bukan kw. Banyak barang kw dikatakan ori.",positif
295,"suka belanja di shopee harga nya murah"" + banyak yang download di Indonesia âœ¨ðŸŒ·",positif
296,saya suka belanja lewat shopee...sdh tdk tawar menawar harga... barang yg dipesan sesuai ekspektasi.. harga murah.. sukses sll,positif
297,"Beli/ pesan barang lewat shopee cepat pelayanan dan barang lumayan bagus walaupun ada beberapa yg tidak sesuai dengan iklan/ pesanan.. tetapi untuk aplikasi nya shopee sangat bagus sebagai rujukan pencarian produk yang kita inginkan,,,",positif
298,"Proses pengiriman lama pesan tgl 10 di tgl 11 udah di agen, tgl 13 masih disitu2 aja cuma pindah first mile hub, lah nanti sampe di lampung gitu juga, inilah biasanya pake JnT lebih cepet prosesnya",negatif
299,sering sekali belanja di Shopee karena harganya lumayan murah dan ongkir nya itu murah banget malah sering ongkir nol,positif
300,"mulaidulu dulu yg aku suka belanja di shope pengiriman cepat, sekarang pengirimannya lama betul meskipun metetode pembayarannya shopepey",positif
301,"kalo bisa ,durasi/waktu,jam pengiriman ke tempat tujuan di cantumin ya pak/bu...ðŸ™â˜ºï¸",positif
302,"hati hati saldo hilang, masih mending gopay / dana. saldo hilang karena akun kebobolan(bukan soceng) masih bisa balik asal ada bukti lengkap.",positif
303,"kirain hp ku yg berat ternyata aplikasi lemot, dibuka apk nya gak gerak2, giliran toped lancar2 aja",netral
304,tidak ada akses ke nomer kurir yg akan mengantarkan ke alamat tujuan. tolong diperbaiki lagi kualitasnyaðŸ™,netral
305,tolong jangan spam iklan di manapun aku masuk aplikasi pasti ada iklan shopee lagian semua orang udah tau ada Shopee tapi tolong lah di kurangin pengiklanannya ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,negatif
306,"lah kenapa ya saya kan update ni aplikasi kok tiba2 gak bisa cod,sebelum itu saya bisa cod tlong di perbaiki lagi ya soal nya kalo sering di update ya makin bagus bukan ga makin bagus",netral
307,"setelah saya pesen 3 barang sekaligus,dan pernah sekali saya batalin,terus pembayaran nya langsung gak bisa cod,cuman pesenan saya yg 3 barang itu tadi bisa,seterusnya saya mau pesen lagi dah gak bisa cod lagi",netral
308,instan kurir tapi kenyataannya udh ky someday.. brg di jmput gk langsung kirim.. kurir dibebani ampe 3-5 paket utk Instan baru diantar. sbg pedagang jd gk bs kirim dg cepat.. bagi customer gk bs order instan utk yg urgent ini bs membuka celah pedagang dan cust utk order diluar shopee bhkan bs ketemuan krn dalam kota Medan. dan bagi kurir selain potongan yg besar. dr shopee harus pick up dan antar bbrp paket dlm waktu cepat ato ratingnya jelek... kecewa dg shopee,negatif
309,"bagus dan banyak vocer free ongkir nya, cepetan download, soal nya banyak barang-barang bagus dan harga nya bersahabat dengan kantong",positif
310,"sebenarnya ini pengalaman pertama saya di mintain tip, ternyata kebagian juga rasa ga enak ini ,setelah baca2 dr pengalaman orang lain mengenai driver minta tip ,yg rasanya gimana gth, sekarang ngerasain wkwkwk pengalaman pertama di shopee",netral
311,mencari barang apapun bisa dengan mudah dan harga yang lebih ke jangkau,positif
312,"tolong pengiriman kembali ke J&T , sekarang pake spx malah pengiriman tambah lama. baru pertama kalinya malah kemarin ngalamin barang ngga sampai tujuan , tp sttus pesanan sdh terkirim diterima yg bersangkutan. yg difoto cuma paketnya saja, padahal belum nerima sama sekali. tanya nomor kurir saja ngga bisa, sdh ke pusat bantuan respon lama. TOLONG kembalikan J&T seperti dulu....",negatif
313,Shopee php.. ngasih vocher diskon tapi dibatalkan sistem mulu. ga tau salahnya dimana.. mending ga usah aja ada vocher.. kesel bangeet,negatif
314,harga produk dan ongkir lebih murah cocok untuk semua kalangan karena sangat terjangkau,positif
315,"setelah di hilangkan pengiriman jnt ,saya sebagai penjual jadi susah harus kirim barang tempatnya jauh. di kalsel barabai tempat gudang shope cuma 2 tempat nya berdekatan pula... saya yang bertempat di haruyan jauh banget nganternya... coba tiru jnt ,mereka mengantar paket untuk pembeli sambil ngambil paket untuk penjual dan juga jnt banyak cabangnya gk cuma di kota doang. ini jnt di hilangin jadi susah saya jualaannya lebih mudah di toko pedia dn tik tok.",positif
316,"Saya sudah malas pakai shopee, kemarin event tgl 25/3/25 saya dapat voucher 600rb dan 1jt, setelah saya bayar tiba2 dibatalkan sistem. Setiap tanya ke cs dicurigai ada aktivitas mencurigakan. Punya akun lebih dari 1. Lah kocak.. saya dan suami sebelum nikah jg udah punya akun masing2 dan sudah terverifikasi. Dimana2 kalo udah nikah ya tinggalnya 1 rumah kocak, padahal aku dan suami punya kepentingan masing2 kalo cekout. Bintang 1 buat shopee â­",netral
317,"Aplikasi shope ada aplikasi yang belanja yang aman, terpercaya, dan cepat",positif
318,"pengirimannya sangat lamaaaa engak seperti dulu, ini sangat sangat lamaaaaaaaaa",netral
319,"jelek, pengiriman selalu lambat!!! , katnya ada vocher gratis ongkir min belanja 0 , tapi pas di pake malah ga ada potongan?! ðŸ˜¹",netral
320,shopee bagus harganya murah murah beda ma toko di kampung saya ketagihan belanja online,positif
321,"sy turunkan bintang, krn pengiriman JNT sudah tdk ada lagi. pdahal JNT lebih cepat 1 minggu di daerah saya. kalau menggunakan SPX mmbutuhkan waktu 2-3 minggu.",netral
322,argo kurir tidak manusiawi. motor trouble kendala tidak bisa pickup kok kena poin. kaya pihak shopee yg bayar biaya perawatan motor driver saja. barang gede di luar dimensi motor masuk sameday & instant pula!,netral
323,Salah satu kendala adalah..Estimasi berubah ubah..dan termasuk jasa antar SPX..lambaaaaatttt...,netral
324,"bisa ga sih dibuat kalau buka shopee menujunya ke beranda langsung, bukannya malah ke live n video... annoying banget",netral
325,"Aplikasi macam apa sih ini..di pake buat daftar gak bisa2.dah q coba berkali2 daftar pake nomer hp loading lambat smpe lama bgt gk bisa2,daftar pke alamat email&facebook tertulis katanya jaringan tidak tersedia..padahal sinyalku bagus...tapi knapa untuk daftar shopee saja gk bisa2,lemot..aplikasi yg mengecewakan sekali",netral
326,saya beli barang 1 saya pikir kena bug kok pesanan saya langsung dalam pengiriman harus nya dalam pengemasan jadi nya saya kebeli 2 barang tidak ada tombol pembatalan lagi parah shopee ini,netral
327,nyesal belanja d aplikasi shoppe saat ini..udh beberapa x belanja d shoppe.tp barang nya abal semua.. shoppe tidak punya protec..sehingga penjual2 abal2 yg produk nya palsu.dan mengaku asli..bisa d izin kan..harus nya pihak shoppe bisa membedakan produck ori dan palsu.. mungkin dengan legalitas,positif
328,"aplikasi lacak pesanan sangat membantu , alur distribusi barang dari toko ke alamat mudah di pahami",positif
329,"ini bener bener ye kalo nayangin iklan apk mengganggu banget berlebihan ,aku buka chrome terus sharing tiba tiba auto buka link apk shopee,buka YouTube lagi enak nonton auto buka link apk shopee,liat apk pinjol auto kebuka iklan dan apk shopee , dimana mana iklan muluk , orang tuh dah tau loh shopee ngak usah kek segitunya nyebelin banget",negatif
330,pelayanann nya bagus..cepat sesuai estimasi..produk yg d beli pun bagus sesuai pesanan,positif
331,"Shope dari dulu emang mantap the best lah pokoknya gak perlu ke pasar lagi buat balanja, tetapi masi ada Kendala beberapa kali saya mesan barang barangnya ga sampai ke saya seperti misal barang saya di kirim tanggal 14-15 itu ampe tanggal 20 pun belum dikirim nah si kurir gak kasi kabar gitu biasanyakan dari dulu kalu barang kita udah nyampe pasti sikurir beri kabar wastaap kan ini gak sih sampe sampe pesanan saya siasia saya beli hadehhh itu aja si mimin shope",negatif
332,"saya akan beri semua bintang,jika iklanya ga terlalu memaksakan,iklanya sering muncul tiba tiba dikala kita lagi masuk atau menggunakan hal yg lain didalam hp kita,ni sangat menggangu dan tsangat mengganggu dan tidak bijak,",negatif
333,"semenjak ekspedisi jnt ilang ga pernah gratis ongkir padahal jnt yg paling murah, trs jg klo mau ngilangin jnt minimal shopee express nya lengkap lah tiap daerah, jnt udah banyak msuk pelosok shopee express jarang banget mangkanya sring gabisa disuruh ganti ekspedisi, lah di daerah yg ada cuman jnt gimana coba disuru ambil ke point center spx jauh bangetðŸ˜”",netral
334,"shoppe food nya parah,, tiap mau pesen makanan harus ganti alamat terus,, google map Shopeefood nya error terus,, kacau kan mesen makan berkali-kali nyasar mulu,,",negatif
335,tolong perbaiki klo upload video pke data seluler suka lama padahal jaringan bagus..?,negatif
336,"Walaupun Produk lebih murah dibanding shop online lain tetep harus teliti kadang tak sesuai harapan antara foto katalog dengan yang kita Terima, harga tetap menentukan kualitas dan kepuasan",positif
337,aplikasi paling bobrok dan serakah buka aplikasi langsung menuju live giliran belanja expedisi nya wajib pake shopee express yang lelet nya super super pengiriman dr jakarta ke Jawa Tengah dr tgl 3 April sampe detik ini ga sampe2 dikomplain jawabannya cuma suruh nunggu Mulu,negatif
338,"halo shopee tlg dong kembalikan J&T menurut saya performa J&T sangatlah bagus. J&T ini udh tepat waktu,paginya kurir pasti konfirm ulang by wa kalau ada pengantaran hari itu juga . Tlg dong SPX konfirm by wa juga ke pembeli jangan asal antar ke rumah krna gak 1x24 jam d rumah, kdang dah tungguin seharian gk juga di antar bsok nya bru d antar. yg paling kesal kurirnya suka lempar paket ke ATAS MOBIL SAYA !!!!!",negatif
339,"pesanan saya lambat, sekarang shopee tidak teratur dalam pengiriman tepat waktu, di karnakan cod pesanan di perlambat,",netral
340,tolong sediakan fitur tema gelap dan fitur menghapus riwayat pesanan. terimakasih semoga semakin berkembang,netral
341,"harus di perbaiki , pengiriman jabodetabek bisa seminggu, makin lama aja, biasanya 2 hari sampai. gratis ongkir 2x seminggu doang, lama pula",netral
342,kalau mau belanja di shopee aja serba murah dan gratis ongkir lgi,netral
343,bener bener membantu banget dan kalo ada barang tak sesuai returan nya gampang,positif
344,"memuaskan, msh ditingkatkan lg semuanya, bonus, diskon, dan bebas ongkir",positif
345,"aplikasi nya bagus tetapi pengiriman ny lama banget, pas saya pesen barang di situ tertera ""paket anda tertunda""... mohon di jawab!!",netral
346,"sangat memuaskan...respon penjual cepat, barangnya juga bagus.",positif
347,"jasa pengiriman sekarang lama banget, biasanya cuma butuh 3 hari nyampe, ini butuh 5 harian...",positif
348,"aplikasi belanja online yg bagus, memudahkan buat orang yg malas buat pergi belanja dipasar atau toko dan sejauh ini produk yg dipesan cukup memuaskan dan kualitas produk bagus, harganya pun lebih terjangkau dripda beli ke pasar atau toko",positif
349,"produk yang dibutuhkan di shopee selalu ada ,barang yg tidak ada dipasar di shopee pasti ada trmk",positif
350,saya sangat senang berbelanja di Shopee karena jasa kirimnya cepat dan barangnya sesuai gambar,positif
351,"mau tanya kepada shopee ..? kenapa ya saya tidak bisa mimilih metode COD hampir semua toko . saya tidak mau pakai TF shopee , saya lebih suka pakai COD . bagaimana ini shopee harap penjelasan nya .",netral
352,Pengennya sih lebih enteng aksesnya. Kalo sekarang lumayan lemot.,netral
353,"Ga pernah ribet pakai Shopee, Barang yg dijual nya bagus, sellernya responsip, deskripsi barang jualannya jelas. ok bgt.",positif
354,"Banyak problem, segini dah cukup sangat sangat bagus. komplain karena pemesanan salah malah di tolak. jelas"" itu salah penjual, pembeli di salahkan. ini sudah 1 jt% penilaian terbaik",netral
355,aplikasi ini lumayan tapi voucher nya sering tidak bisa di gunakan ðŸ˜”ðŸ˜”â˜¹ï¸,netral
356,"Saya Mohon APK Nya Di betulkan masalah yg saya alami ini Pesan dan Pengiriman di batalkan lama kemudian malah di kirim lagi saya sudah beli yg lain Jadi Genap Dua barang yg sama dengan toko yg berbeda Jika Di batalkan Batalkan terus saja, Jika Di kirim Kirim Terus Saja Semoga pihak membaca pesan saya",negatif
357,barang barang yang berguna dan bermanfaat bisa kita miliki hanya dengan memesan suatu produk yang kita inginkan atau kebutuhan s hari hari,positif
358,biaya layanan jgn terlalu tinggi biar belanja tambah sering,netral
359,Shopee saya harus nunggu sampai kapan ini tiap hari di komplain nunggu terus nunggu terus.dari tanggal 6 maret barang yg saya Kirim nyampe ke konsumen kagak laporannya di batalkan karena melewati waktu.Tapi di kembaliin ke saya juga kagak...di ganti duit juga kagak....,negatif
360,tolong ya kalau beli satu dapat 3 tapi kok yang datang hanya 2 pasang saja padahal kan sudah jelas akan dapat tiga makanya yang benar ya kalau kasih posting biar konsumen tidak kecewa agar supaya sama2 puas,positif
361,saya sarankan untuk Shopee buat mutus Hubungan dengan Pihak ekspedisi SicepatHalu dah asli lambat bgt pengiriman nya delay berhari-hari padahal udh sampai wilayah tujuan,netral
362,"Kalau pembayaran COD pengiriman cepat, kalau pay later lambat, kenapa ya",netral
363,parah ini seller kebanyakan tulang bohong janji mau di kirim barang gak di kirim2 lagi butuh urgent di chat gak di balas mana Shopee nya lemot udah tau seller nya begitu bukan langsung di batalin malah disuruh nunggu lagi nunggu persetujuan seller lucu gak beres ini kecewa berat gw udah transaksi sampe puluhan juta gw malah kecewa begini sekarang parah.,negatif
364,"aplikasi bagus..namun sedikit masukan ya...harus nya ke para penjual/toko..apabila menjual barang barang,,bilang saja standar ORI/standar Kawe...jangan bilang standar ORI,tapi yang datang Kawe.",positif
365,"dalam satu bulan ini aplikasi shoopee di hp sy sulit sekali di buka, saya coba uninstal dan instal kembali jadi ribet harus daftar lagi tapi tetep sangat sulit masuk.. kl ada upgrade enak tinggal upgrade tampa harus daftar dan daftar lagi... mohon pencerahannya.. ðŸ™ðŸ»",netral
366,"makin lama makin lemot, apk lain tetap biasa, cuma shope aja Yg lemot",netral
367,Aplikasi shopeefood sering crash dan return ke homepage. Developer yg kurang kompeten untuk perusahaan besar.,netral
368,"pengiriman terlalu lama, biasa nya cuma 3 hari,sekarang udah mau 10 hari belum sampai,parah ini shoppe",netral
369,"kenapa spaylater tampilan nya susah dipahami, mau bayar susah, total cicilan ber ubah2 ?",negatif
370,pengiriman cepat dan banyak harga diskon lainnya cocok untuk pelajar yang budget terbatas,positif
371,cocok banget untuk kalian yang suka soping lebih murah makasih banyak untuk shopee semoga yang instal banyak Amiin,positif
372,"kenapa sekarang harganya tidak akurat ya. sudah top up saldo sesuai nominal total belanja tapi keterangan dana masih kurang, terpaksa harus top up lagi. & harga nya jadi berubah lebih mahal. jadi 2X top up & 2X kena biaya admin.",negatif
373,"gratis ongkirnya ga kaleng2,,dan seller dan kurirnya juga oke ðŸ‘ðŸ‘ terima kasih ye shopee",netral
374,"semenjak pakai jasa SPX pengiriman ke daerah timur sekarang lebih lama bisa sampai seminggu lebih sudah di cek tidak ada opsi yang lain, padahal dulu sering pakai j&t express bisa 3 harian sampai.",netral
375,"buruk sekali pelayanan Shopee Express. sudah dua kali paket saya dikirim dan statusnya pembeli tidak ditempat/tidak dapat dihubungi. pengiriman ulang akan dilakukan besok. padahal kan saya kasih alamat kantor, kan bisa dititip di pos satpam, tidak setiap hari kan hari kerja. pengalaman buruk dalam belanja di shopee dan pake shopee express ini. tolong kebijakan dari pelayanan shoppe express diperbaiki. bukan mahal dan murah barang yang kami pesan, tapi kegunaannya untuk pembeli!",negatif
376,bagus sekali belanja online lebih mudah barang nya tidak penipuan shopee adalah pilihan ku saya pesan barang dari foto biasa aja pas Dateng bagus banget makasih shopee mana harga nya murah lagi,positif
377,semoga bisa lebih baik lagi terutama pada menu filter yang hisa diperlengkap lagi opsinya.,netral
378,"pengiriman spx harap ditingkatkan, agar lebih cepat sampai ke pembeli",positif
379,"satu kendala saya tidak bisa menambah skor shopee meter , bingungnya tugas nya udah saya selesaikan semua tapi tidak ada lagi cara untuk nambah skor shopee meter :( mentok di 577.. masih jauh ke 600 :(",netral
380,"semakin lama shopee tidak jelas, tidak bisa memberi penjelasan yang tepat untuk kerugian pembeli dalam kesalahan barang yang di karenakan salah penjual salah kirim barang, aplikasi shopee sama sekali tidak bisa membantu memberi kompensasi untuk ganti rugi si pembeli, CS shopee cuma bisa memberi harapan palsu doang yang katanya dapat vhocer tapi tidak ada sama sekali yang masuk, intinya pelayanan apk shoope sangat buruk tidak ada penyelesaian dalam masalah tersebut.",netral
381,"shopee sekarang nggak ada nomor kurirnya,kurirnya kalo mau anter paket gak wa dulu,sering salah kirim,malah di kirim ke alamat orang lain.pengiriman lama.mengecewakan parah",negatif
382,"tq shopee sll puas belanja disini, harga nya murah bisa byr bbrp kali jg lewat paylater,barangnya ORI di toko official nya biar terjamin orinya,keren pokoknya,sukses terus utk shopee smg makin banyak flash salenya ðŸ¤—ðŸ˜",positif
383,Aplikasi ini bagus sih tapi sayang banyak mengecewakan pelanggan dengan Jasa pengiriman. karena selalu terlambat dalam pengiriman barang di Luar Pulau. sangat mengecewakan. saya sudah berapa kali Kecewa dengan jasa kirim yang di pakai Shope. payah,netral
384,pengiriman cepat barang sesuai pesanan kurirnya ramah ramah harga bersaing,positif
385,"barang lumayan ber kualitas di shopee..pelayanan cepat,sy cukup puas",positif
386,"aplikasi yg bagus,, jarang2 ketipu saat belanja, tapi shopee sangat melindungi pembeli",positif
387,"membantu banget belanja bisa di mana aja kapan aja ongkirnya juga ga mahal produk yg di sediakan komplit..dari kebutuhan rumah tangga ,kebutuhan anak dll",positif
388,"shoope sekarang sudah tidak kerja sama lagi dengan jasa kirim J&T Express,lumayan kecewa padahal J&T langganan pengiriman nya cepat, daripada SPX lemot banyak teransitnya cuma buang"" waktu aja ðŸ™",netral
389,ga suka sama aplikasi shopee sejak ekspedisi jnt ga ada. semua pengiriman skg lama nyampenya!,positif
390,"Tolong dong buatin pengaturan ketika kita ingin buat pesanan, disitukan ada koin shopee,nah itu bisa digunakan sesuai kebutuhan kita, misal saya punya 15K koin shopee, tp saya mau pakainya 10k maka itu ada pengaturannya sebelum centang gunakan koin shopee di ceklis .",netral
391,shopee kembali cod lagi ya. ðŸ™ðŸ™ sekarang susah mau belanja. aplikasi shopee tidak bisa cod lagi kayaknya. dulu enak bisa cod. cod dong.. kayak dulu gituuu.. ðŸ™ðŸ™ðŸ¤—ðŸ¤—,netral
392,Kenapa begitu buka shopee langsung ke shopee live? Mana suaranya nggak ilangÂ² meski udah klik silang.. sampai skrg suaranya masih.. ihhh.. makin kesini makin nyebelin,negatif
393,saya heran ini sama aplikasi Shopee ya klo saya mesen selalu aja gak muncul di setatus pesanan y saya mau kn mau cek driver ya dn di respon gak sama toko online ya padahal saya mesen kaos pemuda Pancasila saya kan buat kegiatan ini gimana ya dn saya setiap mau liat barang selalu aja keluar sendiri padahal saya sudah apus cache ya kn error ini aplikasi Shopee ya,negatif
394,"sorry aku kasih rating 1. semenjak gak kerjasama dg kurir sebelah dan memilih pakai expedisi sendiri, pengiriman jadi lelet pol. pesanan dari tgl 9 sampai dg tgl 13 posisi muter"" di Depok. ini terus mau sampai Malang tgl berapa oi. Tolong dong benahi lagi managemen expedisi nya.",negatif
395,"Shopee apk yang bagus ,dan aman jika barang tidak sesuai mudah dikembalikannya. cinta bgt sama shopee",positif
396,aplikasi ribet.mau hapus akun aja susah.mana saldo sudah dikosongin masih pemberitahuan ada saldo trus.menjengkelkan,negatif
397,"shopee sy belanja dan sdh bayar via transfer bank, barang gagal di kirim tp uang sy ga bisa di balikin, sy sdh ikutin langkah2 nya tp selalu gagal, utk shopee tolong balikin duit saya",negatif
398,sudah mau hampir setahun shopeepay blum bisa di du gunakan.,netral
399,sekarang pengiriman nya lama masa mesen ny kapan estimasi datang 3 hari nyampe ehh ternyata sampai 2 Minggu baru ke terima,negatif
400,"setelah di apdet skg shopee klo liat live jd jrg keluar gbr nya,,, hny suara aj... ntah mmg sinyal sy ayo emg aplikasinya...",negatif
401,aplikasinya sih bagus buat belanja memang gk mengecewakan. tapi yang membuat aku kecewa adalah bertahun tahun menggunakan shoppe. bahkan akun utama yang saya jadiin akun shoppe. tapi kenapa untuk pengajuan fitur spaylaternya slalu di tolak padahal sebelumya aku tidak pernah punya sangkut paut sama kreditur manapun. reel identitasku madih bersih.,positif
402,"Dulu pengiriman Shopee cepat, tapi sekarang sejak J&T nggak kerja sama lagi, pengirimannya jadi kacau. Paket saya udah 3 hari nggak gerak-gerak di kota yang sama, nggak ada update sama sekali. Mohon perbaikan sistem logistiknya, jangan bikin pembeli jadi kecewa gini.",negatif
403,"apk dongo, yang dicari apa yang muncul apa, lagi buka apk lain tibaÂ² malah masuk ke apk dongo ini, membantu sih tapi ga seberapa dibandingkan gangguannya",negatif
404,selama berlangganan dan menggunakan aplikasi Shopee layanan rata rata memuaskan dan pengiriman tepat waktu bahkan tiba sebelum hari akhir deadline waktunya. Shopee is OK,netral
405,"ajg ongkir ga ngotak, padahal dulu ongkir ga sampe 40k ke tempat gw, sekarang bisa sampe 40k, biaya apa aja dah tuh, harga barang cmn 50k, giliran di checkout hampir 100k, gajelas dah",netral
406,"bagus si cuman kenapa ya ini shopee ku kok ngebug, jadi buat search ga bisa, cuman sekedar buat mau ngetik apa gtu ga bisa, jadi pas di klik cuman item dan loading muter doang. padahal koneksi aman bgt dan lancar aja. uda ku apa apain gamau, update uda, hapus cache uda, tto gbisa tolong dong.",netral
407,"belanja gak usah ribet tinggal klik dari rumah , shopee selai blanja onlen juga terjangkau sukasekali .",positif
408,puas belanja d soppe sukses trs ya dan buatlah konsumen merasa trs lebih puas belanja d soppe makasih tuk semuanya ...ðŸ¥°ðŸ˜‚ðŸ¤£ðŸ‘ðŸ‘,positif
409,"jasa kirim hanya SPX,, dan lambat banget barang datangy,,, tolong di perbaharui untuk jasa kirim,,,",netral
410,"gabisa pake shopeepay, padahal saldonya masih bnyk",negatif
411,agak kecewa sih karna expedisi nya skng gk pakai jnt lgi tpi ok lah. tpi minimal jgn dipersulit jga kita mau bli brng tpi expedisi tidak tersedia. padahal sdah pakai apk Shopee dri pertama kli ada apk nya aq udah pakai tpi ini kok malah susah mau belanja hmpir semua toko langganan aq udah expedisi tdak tersedia ke alamat aq hadeh mna kita jualan ambil barang dri toko2 langganan eehhh malah gk ada expedisi yg tersedia ketempat syaðŸ˜­ðŸ˜­ðŸ˜­,netral
412,"vocer garansi tepat waktu di kasih Rp.10.000, tpi pkai minimal belanja Rp.100.000, klau emang gak niat kasih gak usah dikasih, udah pengirimannya lama pula,di batalin pun gk bisa",negatif
413,"kenapa chekout skrg jadi ga bisa bayar pakai shopee pay padahl saldo ada ? aneh... pdhl saldo 10 rb , 20 rb... msh bisa di pakai. sekarang ga bisa min.",netral
414,"selalu menyalahkan driver,setiap cancel performa turun padahal barang yg di bawa gak sesuai dengan deskripsi,seler nakal malah di bela ,di inputan 15 kilo faktanya pas di bawa 25 kilo ,giliran di tolak kena suspend akun ,gak adil banget ,kasian driver",netral
415,parah... pengiriman sekarang di monopoli shopee... kita pilih standar datangnya 2 mingguan... skip lah... next belanja di toko ijo atau buy2 aja dah...,positif
416,"selalu dapat toko yang amanah barang bagus harga bersaing, pengiriman juga cepat,kurir selalu baik.gratis ongkir selalu ya shopeeðŸ˜˜ðŸ˜˜ðŸ˜˜",netral
417,"Ya Allah sedih banget, Sopee skrng terkendala di pengiriman, krna layanan nya cuma J&T sama Ninja, tp Ninja kadang tdk di aktifkan sama Toko, semoga ada titik terang nya untuk layanan pengiriman Sopee untuk kami yg di pedalaman, krna hanya Sopee HarapankuðŸ¥°ðŸ¥°",netral
418,suka bgt sama apk ini cuman sering bngt voucher pengguna baru gprnh bisa dipake,positif
419,"sering ngebug, trs gabisa refresh, kaya gaada jaringan padahal pake wifi, huft tolong perbaiki",negatif
420,Lama lama pengiriman makin lama.biasanya 2 hari sekarang 3 hari.kurir spx jadi ngelunjak.SANGAT MENGECEWAKAN!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Buat apa aplikasi ditingkatkan?mending lokasi sortir yang perlu dibenahi. cs tidak memberikan solusi.malahan chat langsung ditutup.cs biadab dan tidak sopan makin parah pihak shopee ini,netral
421,"boleh juga, semua ga semakin mudah n keamanan ditingkatkan",positif
422,mantap Shopee nya makin sering belanja makin bnyak potongan ongkir nya,positif
423,"nih aplikasinya kok parah ya, aku liat statusnya kok dikemas terus dikemas terus. tolong perbaikilah nih aplikasinya heh",netral
424,"shopee makin sini makin ga ada otaknya ya , gofood pesen biyaya pengiriman sama biyaya pesan lebih mahal biyaya pengiriman tolonglah , kalo mau naikin tuh dikit"" jangan langsung meledak gitu . ga ngotak harganya buat kita yang suka hemat belanja keberatan dulu oke"" aja . gitu enak sekarang kek apk apaan aja .",netral
425,jasa pengiriman shopee (SPx) sangat-sangat lama. dan tidak sesuai estimasi. estimasi sampai berubah berubah tampa kejelasan. shoppe tidak mau memberi ganti rugi keterlambatan pengiriman dengan voucer.,netral
426,"Tolong untuk pihak shoope jangan biarin para penipu menjual barang diaplikasi ini, karna ini udah ke dua kalinya saya kena tipu barang tidak sesuai dengan yg digambar",netral
427,"aplikasi nya bagus, mudah untuk belanja, barang nya juga lumayan lengkap, tapi disini karna lokasi nya sedikit jauh ongkir nya mahal, jadi tolong pihak sopi untuk ongkir nya dimudahkan lagi, yang sekarang ongkir sama harga barang nya sama gedenya, jadi kita bayar 2 kali lipat, bantu kami sopi agar ongkir nya dimudahkan lagi ðŸ™ðŸ™ðŸ˜¥ðŸ˜¥ tadinya saya mau belanja sepatu untuk anak anak saya, tapi pas saya cek ongkir nya mahal banget ðŸ˜¥ tadi saya belum jadi untuk pesan nunggu ongkir nya dimudahkanðŸ™ðŸ™",netral
428,"ini niat ngirim paket gak sih udah jam 7 malam lewat belum sampai dan pasti selalu telat dari tanggal yang ditentukan and sekalian subuh ae kirim nya, hilih GTW gtw garansi tepat waktu gajelas mending lo ganti jadi PST pasti selalu telat ðŸ˜¤ðŸ˜¤",negatif
429,sudah berapa kali barang datang telat sekali dapat voucher gak bisa dipakai lebih baik diganti dengan tukar koin atau isi saldo Shopee Pay sesuai dengan harga barang atau voucher,netral
430,"kenapa baru buka aplikasi langsung diarahkan ke video sih?!? biar tertarik gitu?? gak akan, bikin males aja yang ada",netral
431,"Shopee makin kesini makin keren, semoga shopee bisa memberi manfaat yang baik bagi masyarakat Indonesia, sukses terus buat shopee. Flash Salenya jangan sampai hilang yaa min..",positif
432,mantap aplikasi nya bagus cuman tolong jasa kirim nya di percepat kami beli bukan mintak bukann mintak kami tolong blh kurir nya di percepat kami beli bututh bukan gaya,positif
433,"tolong shopee untuk ekspedisi jnt kenapa di hapuskan , di tempat saya jnt paling bagus loh, sekarang selama jnt gak ada puluhan ribu paket orangÂ² yg pakai SPX jadi terbengkalai dan orangÂ² gak bisa ambil paketnya , kami kecewa banget loh, kalau memang spx belum siap pakai ekspedisi sendiri harusnya jnt jgn di hapus dulu donk, nasib paketÂ² orang ini banyak banget yang di retur barangnya tanpa kejelasan yang benar... tolong di pertimbangkan kembali atau kinerja SPX segera di perbaiki.",negatif
434,"toko ini bagus banget kalo beli selalu sesuai tapi perna beli 1 kali lip bam nya patah,tapi ini masih oke ko",positif
435,"masalahnya sudah tiga pesenan saya dibatalin, coba saya sudah sabar nunggu, mana lama banget pas dicek lagi tau taunya dibatalin gemana coba....",negatif
436,"mau ngirim barang terlalu lama untuk pick up nya, entah karena murah atau gimana. kalo misal ga sanggup gausah ngasih voucher segala lah. giliran dapet, driver minta di batalkan dengan alasan mau pulang, lupa matiin aplikasi.",negatif
437,"Gak usah buka jasa kirim paket kalau gak bisa. Gak jelas banget paketnya ada dimana, malah makin lama dikirimnya. Bingung seminggu paket gak nyampe nyampe, padahal diketerangan apps nya udah deket sama rumah. Kalau bukan paket buat kerjaan si gak apa"". Ini yang saya pesen kalo gak buru buru dateng bisa ngerugiin kerjaan saya.",negatif
438,"sengaja gua kasih bintang 5 biar paling atas kebaca ,benerin performa aplikasi shopee ini ,jaringan udh bagus hp udh canggih tapi tetep aja lemot klo udh buka shopee lama lama gua uninstal juga ni aplikasi ,dari dlu lemot",netral
