,reviews,Prediksi
153,"terima kasih, sangat membantu, teri.a kasih toko pedia",positif
154,cs nya gajelas di chatÂ² gak dijawab solusi tidak terselesaikan jadi males pake Tokopedia lagi garaÂ² cs nya lemot,negatif
155,"toko pedia nggx jelas , masa pemesanan tangga tanggal 9 April sampe skrng status pengiriman barang nggx jelas gagal pick terus, toko sebelah aja barang saya dengan tanggal pemesanan sama sudah sampai, mulai nggx jelas.",negatif
156,"banyak toko penipuan masih di biarkan, dasar aplikasi setan, saya pesan minyak goreng di kirim casing hp, total belanja saya 180 rb, di krm casing harga 10 rb, di compalin gak ada gunananya uang saya gak balik hati2 belanja di tokopedia. nama tokonya SINARGROSIR44.",positif
157,"banyak toko drama flash sale , salah harga lah salah lain-lainlah",netral
158,"Tolong lah admin masa ga bisa check out barang dari jauh?, padahal lokasi toko terdekat nya aja ga ada paling ada 1-4 toko saja. Mau check out barang nya harus ubah alamat nya dan baru bisa Check out barang nya. tolonglah bikin permudah para pengguna aplikasi ini. (check out / beli)",negatif
159,"sangat buruk... jangan pake jasa pinjm uang di Tokopedia ,data lu bahaya,",negatif
160,"info hapus akun,bisa apa enggak? masak ajukan komplain bisa dilakukan 48jam setelah estimasi maksimal,busyet,maaf ya mending beralih ke marketplace lain",negatif
161,"giliran bayar pake gopay barangnya datengnya lama, giliran cod cepet, ini mau komplain gimna tokopedia center stuck di loading terus!!!!!",negatif
162,"tidak bisa melindungi konsumennya, admin susah di hubungi. hapus aja aplikasi begini",negatif
163,"aplikasi bagus tapi dikerjakan orang gak profesional. kurir bermasalah, seller bermasalah, tokopedia care bermasalah. parah",negatif
164,sangat tdk rekomendasi Pengembalian dana tdk ada konfirmasi dahulu kirim kemana parah,negatif
165,ga jelas tokopedia care masalahnya apa yang di jawab apa wah kacau,negatif
166,"tolong ya untuk tokopedia jangan gunakan kurir sicepat kedaerah pagelaran cianjur jawabarat,,tu kurir kaga bener masa paket udah dikurir tinggal nganter malah dibawa return lagi,,lemot lagi udah bbrapa hari blm sampe2 kerumah,malah di return...saya udah bela2in ada dirumah dari 2hari yg lalu..dia wa mohon siapkan uang...tapi ditunggu2 ga ada...di wa malah ga dibales.. mnding gunakan JNE atau J&T",netral
167,"proses pengirimannya lambat, terutama dari penjual ke kurir. prosesnya gk jelas dan terkesan seenaknya.",positif
168,belanja tercepat tanpa ribet..satset,positif
169,"Saya sih aman aman aja tuh..., saya tambah kekurangan yg mudahÂ²an bisa di tambahkan, yaitu soal Lacak tdk menggunakan google map... tolong di tambahin biar kyk aplikasi sebelah...",netral
170,"sekarang customercarenya terjadi gangguan sudah 2hari, dan batas waktu yang diberikan hampir habis ini sangat merugikan makin mengecewakan, dan dapat balasan untuk menghubungi tokopedia care kembali lagi ke masalah diatas",negatif
171,"penyelesaian masalahnya gak guna, kurir rekomendasinya seenaknya, pelayanan gak jelas",negatif
172,banyak fungsi yang berguna tadi nya ada jadi tidak ada. misal sort berdasarkan jarak dan filter 2 barang dalam 1 toko. dll,netral
173,Dulu suka belanja disini..tp sudah 2x mulai ada seller2 nakal berkedok promo jualan ga sesuai deskripsi jadi males belanja disini.Tolong dsediakan cust care yg bisa chat langsung dg CS mengenai pengajuan komplain atau laporan2 terkait seller nakal yg mengirim barang tidak sesuai deskripsi agar bisa cepat di tindak lanjuti.sayang jika reputasi tokopedia yg sdh bagus jadi jelek berkurang karena ulah seller2 yang nakal sperti ini.,positif
174,Bikin menyenangkan untuk belanja di toko pedia ðŸ˜ðŸ¤—ðŸ˜Ž,positif
175,"hanya masukan klo bisa di jangkau sampe ke kepulauan, karna sudah banyak perahu online beroperasi",positif
176,"bintang satu gan, hati2 transaksi di aplikasi ini terutama melalui virtual bank atau lain nya yg bayar duluan,rawan oknum2 nakal di dalam nya... pengalaman saya 2 hari lalu , beli komik 1 set harga total semua termasuk ongkir Rp 528.300 via bank ternyata di cancel alasan tidak masuk akal juga karena ongkir kosong terus dana yang di refund tidak full cuman Rp 364.900 otomatis Rp 163.400 ntah kemana...sudah komplen ke cs nya tidak ada tanda2 bakal serius di balikin seolah2 sistem nya sudah benar",negatif
177,apk nya bagus barang nya juga bagus tidak ada penipuan,positif
178,astaghfirullah beberapa kali belanja di sini banyak toko yg tidak amanah... voucher hilang begitu saja. semoga bisa menjadikan koreksi dalam memilah seller yg amanah,positif
179,menurut saya sih Uda bagus ini apk nya dan kalo beli bisa cod cuman tolong kalo paket udah mau di kirim kasih no kurir nya soalnya susah kalo mau ngasih tau alamat kita atau paket ga Dateng Dateng tinggal cet kurirnya KLO ga ada no kurir kan ga bisa cet itu aja sih,netral
180,sangat kecewa dengan tokopedia saya beli 2 barang promo tpi waktu saya co barang yg dikirim tidak sesuai dan link produknya sudah dihapus,positif
181,"bagus si cuma ituu dana refundnya kenapa ga bisa masuk rekening ku huhuhu, ini seharusnya toko toko kalo stok habis ada tulisannya, ini ga ada samsek, tb tb abis bayar, kecancel langsung.",negatif
182,"Pengiriman lama tidak seperti dulu , sat set.sat set. Jadi bintangnya turun deh, belum lagi banyak seller (penjual) tidak profesional , maen cancel sepihak, mau ngirim paket berbelit-belit, tidak seperti toko online sebelah.",netral
183,"aduh nyesel saya melaporkan tindakan penjual yang akan melakukan penipuan, malah akun tokopedia saya di blokir, ngga bisa buat transaksi sama sekali, ini kenapa tokopedia care respon sangat lambat banget sie, kerja ngga sie",negatif
184,tolong ya untuk kurir2nya diusahain pada jujur sampe 3x loh dapat kurir ga beres kalau perlu tuh cantumin nama kurirnya kaya di apk lain masa iya paket org di buka trus diambil 1 pack seharga 100rb dipacking ulang kasihan woi penjual nya yang lain pesan paket udah bayar trus pura2 ke depan rumah foto malam2 jam 9 tapi paketnya diambil sendiri sama dia hadeuh tokped merugikan penjual dan pembeli inimah cuma gara2 kurir ga jelas,netral
185,"mohon chat ke penjual bisa di hapus biar tidak penuh ram khawatir jadi berat kinerja topednya soalnya menyimpan dataÂ², dan tolong di perbaiki ngeblanknya",netral
186,"tokopedia ga seperti dulu lagi kebanyakan seller cuma pajang barang tapi stoknya kosong.parah banget. pesan barang kosong, tidak di kirim.buang2 waktu",netral
187,makin hancur... apalagi nanti mei seller hrs nunggu 6 hr spy duit cair... preer,netral
188,"pelayanannya baik ,mudah ,dan cepat sampai",positif
189,"Mohon untuk riwayat chat di aplikasi tokped penjual maupun aplikasi tokped seller bisa diaktifkan lagi pilihan menu hapus chat, sangat mengganggu sekali.",netral
190,"pengiriman lambat, padahal sudah hampir 3 hari sampai di kota ku, sampai sekarang blum sampai",netral
191,"pengalaman beli ditoko ini cek out dr sebelum lebaran udh 2 mingguan kali barang ga dtg"" katanya dikirim tp ga sampe mending bli di toko Oren di cancel gabisa orang dibikin nunggu! g bgtðŸ‘Ž",negatif
192,"giliran dpt promo murah,barang tidak dikirim",positif
193,tidak Recommended beda sama lapak sebelah...ini AQ baru beli dpt diskon batal otomatis semua seperti permainan aja,negatif
194,kenapa sekarang gak ada gratis ongkir dan pengiriman dari jasa kirim lambat sampai?,netral
195,"Tokopedia yang beli costumer, yang nerima costumer. masa komplain costumer udah full bukti penjual yang menang. Jaminan pembeli untuk barang tidak sesuai. Masih buruk bnget. Beda ma sebelah yg orange",negatif
196,"aplikasi bobrok. ngerugiin seller banget. klo sebagai seller jgn pake aplikasi ini. uang gak dapet, barang gak balik. bobrok",negatif
197,"TOKOPEDIA sekarang agak ribet barang gk ada diskon jarang gratis ongkir , udah beda jauuuh dengan yang dulu itu sering diskon dan banyak Diskon sampek separuh harga barang nya , dah gitu cari apa aja lengkap gak seperti sekarang pengiriman juga gk seperti dulu ,,",positif
198,DISKON TOKOPEDIA makin gak jelas. beli 1 diskon 24%. tapi giliran beli 50pcs diskonnya jadi 4%..aplikasi apa ini. harusnya beli 1 harga normal. beli banyak dapat diakon besar...awas hati pengikut TOKOPEDIA harap perhatikan ketika mau CO. lebih transparan si ORANGE.,positif
199,parah udah brp kali pesan batal otomatis sepihak lucu sekali padahal bnrÂ² membutuhkan barang tersebut,positif
200,Cukup Nyaman Buat Blanja ..Hanya Saja APL ini Masih Cukup Berat Buat Hp Rendah. kalo Bisa Adakan Versi Lite..,positif
201,"bertahun tahun pake apk Tokopedia,,baru kali ini gangguan terus dr ngk bisa cari barang sekarang malah ngk bisa masuk,,kecewa bgt",positif
202,"pelayanan customer servicenya sangat lambat,saya kena orderan fiktif berupa cod enggak di bales chatnya,padahal barang masih ngestuck di gudang jakarta pusat,dan perlu di bantu untuk di batalkan agar bisa dikirim ke alamat saya oleh tokped (kata orang jnenya),parah mending beralih ke toko oren aja",netral
203,sangat murah dan banyak promonya trimakasih tokopedia,positif
204,"saya kasih bintang 4 aja karna masih banyak yg harus di perbaiki di app ini, 1. pesan / chat yg tidak bisa di hapus. 2. status pengiriman yg late update nya atau sulit utk melacak karna tdk ada nya map secara online seperti toko sebelah 3. banyak toko yg tidak update stok nya / tidak ada stok tapi masih di jual 4.layanan customer care yg kurang update karna cuma cek system masih proses dia ikut jawab proses bukan bantu untuk tekan ke penjual atau kurirnya. 5. masih banyak toko yg tdk responsif",positif
205,Kenapa android 5 tidak bisa instal aplikasi ini,positif
206,saran untuk tokped mending expedisi J&T di hapus aja expedisi ngga jelas pesen paket udh 2x segitu cod malah tidak dikirim,netral
207,lama lama seperti pedagang kaki lima.. pesanan kebanyakan di cancel.. lebay,negatif
208,pindah akun ke handphone baru saja susahnya minta ampun. verifikasi whatsaap gk dikirim2 berkali-kali nunggu 1 jam. payahhhh.....,negatif
209,"Jeleknya aplikasi tokopedia sekarang kalau keluar dari 1 toko pasti ngerefresh dan kembali ke awal lagi walaupun sudah scroll sampai bawah, jengkelin sekali..",netral
210,"sistem nya kagak jelas, tiap pesan instan, ada aja drama nya. proses pencarian kurir pun 1 jam lebih.",netral
211,"terpaksa saya komplen lewat Sini.. tokopedia banyak mavia nya mungkin sudah kerja sama dengan TOKO penjual. saya pesan barang 2 yg di antar 1. dan saya merugi perihal nominal juga lumayan.. tidak ada solusi dan tidak ada tindak lanjut untuk pengembalian barang.. saya KAPOK belanja di toko pedia customer toped tidak merespon dan tidak membantu bahkan keluhan saya di abaikan,.,.,.,., saya ga iklas dan saya ga rido",negatif
212,"penarikan / withdraw terlalu lama, jadi mikir dua kali kalau beli lagi nantinya, pengembalian dana masuk saldo tokped, mau ditarik malah lama, jdi ga jdi jadi buat beli ulang karena uangnya nyangkut, ini gmna ya allah",negatif
213,saya sering belanja onlen lewat shoppy kali ini ingin belanja lewat aplikasi lain yaitu toko pedia,positif
214,"no hp lama sudah hilang dan oleh provider dijual ke orang lain, ubah ke no baru susah minta ampun, tutup akun juga harus verif, ribet",negatif
215,Tokopedia adakah toko terbaik jual beli barang bekas. no tipu-tipu no drama komunikasi juga mudah terimakasih Tokopedia semoga kedepannya makin besar. dan bisa berkerjasama dengan toko online bekas lain di luar negeri.,positif
216,di curangin saya. gopay coin tidak di kasih. padahal jelas2 saya sudah ngajak teman sampai 4 org dan sudah pada belanja tapi gopay coin ga didapatkan hingga saat ini.,netral
217,pesanan lama samapi tidak bisa dibantu,positif
218,"Tokopedia mohon ditertibkan para penjualnya, mana yang beneran jualan mana yang hanya cek ombak doang. Sudah dibayar namun diabaikan sama penjualnya sampai Batal Otomatis, sudah dichat tidak ada respon. Minimal dikasih sanksi lah, bikin konsumen kecewa",netral
219,"saya mau komplain barang error terus, jadinya saya gabisa komplain dan ketipu. payah emang Tokopedia ini",negatif
220,"payah ngk di seleksi toko2 nakal, beli minyak yg dateng casing hp, sudah di komplain penjual kasih alamat tidak jelas, sudah chat care kalo toko indikasi penipuan,tokped ngk ada solusinya",netral
221,"gabisa ngebatalin anjir, udah gitu lama pengantaran nya, bonus nya juga ga ada, kek Shopee",negatif
222,belanja mudah dan harga ekonomis,positif
223,"aneh sy pke paylaterya ga pernah nunggak, bayar sebelum jatuh tempo tpi di bekukan",negatif
224,aplikasi nya bagus dan jika pembelian gagal ada saldo refund,positif
225,"""Efektif, efisien, tunggu cashbackannya. semoga keamanan data dapat terus dijaga!""",positif
226,masih sering blank putih. tidak bisa ngapa-ngapain kecuali di restart aplikasi nya. dan itu sangat mengganggu saat sedang melakukan pencarian barang harus mulai lagi dari awal.,negatif
227,Apakah Pihak Tolopedia tidak bisa Hiring SDM yg baik Untuk posisi CS ya? ada fitur bantuan Tokoedia tp Chat CS nya tidak pernah balas,negatif
228,"sudah beli barang, tapi barang yg sudah di bayar gk datang",positif
229,"sukak, sejauh ini meskipun ongkir mahal dia pengiriman nya cepet dan pihakÂ² ekspedisi nya gesit, admin olshop nya kalo ngirim barang juga di hari pemesanan itu juga, semoga tetap kek gini ya Tokopedia!! lopyu ðŸ«°ðŸ»ðŸ˜»",netral
230,"menggunakan kurir rekomendasi Tokopedia sangat sampah, berbeda dengan toko Orange. fitur customer service dan bantuannya sangat buruk sekali Tokopedia ini, jauh sekali dari toko Orange. perbaiki lagi customer service dan bantuannya itu, buruk sekali.",negatif
231,"saya ga tau ya yg bilang apk ini bagus siapa lemotttt lambatnya minta ampunn daahh ngirim paket aja masa estimasi 2 Minggu parah dah ini parah, apk kacauu ini apk atau kuraÂ² sih kok lambatttt",netral
232,"Min Tolong dong pengiriman nya lama banget,,nyobain pake instant respon seller nya parah...kapok ah ...",netral
233,"pencairan dana buat penjual.6 hari bila pembeli tidak klik selesai transaksi...2 hari aja,sy udah pusing..apalagi 6 hari",positif
234,pengiriman lama. diaplikasi lain biasanya 3hari nyampe. ini 2minggu gak nyampe2. gak lagi2 dah beli ditokped,netral
235,"layanan care tentang pengaduan masalah tidak direspon dengan baik padahal ini penting ttg tagihan tokopedia cicilan 6 bulan yang tidak jelas keterangan dg barang apa rincian pembayaranx karna saya juga tdk melakukan paylater dg cicilan 6bulan, ini penipuan platform dr tokopedia apa gmna seakan membebankan ke pengguna, btw tagihanx di paylater apl tiktok",negatif
236,"udah berapa kali pesan di tokopedia selalu pembatalan sistem & toko,, makin gak jelas",negatif
237,blnja murah.ga ribet. sering beli ikan giling.usha kecil2an. Alhamdulillah. dpt toko dgn ikan giling segar. n amanah bgt sellernya.tks tokped,negatif
238,"semiga toko""nya amanah, tapi Alhamdulillah beres tepat waktunya",positif
239,aplikasi nya bagus mudah untuk di pahami untuk belanja ðŸ‘,positif
240,"bukan nya berbenah makin bagus, malah tambah buruk pelayanannya",netral
241,"Udahan lah, setelah ini gamau pakai lagi. banyak bermasalah semua dan bikin kecewa. dari penjual yg di chat bilang barang ready setelah di order ga di proses sampai dibatalkan sistem, order barang tertulis tokonya daerah Tangerang dan posisi saya di Kalideres seminggu belum sampai. limit gopaylater juga gabisa dipakai padahal ga pernah telat bayar, selalu bayar sebelum tgl jatuh tempo. mau upload foto produk yg seminggu baru sampai tapi gabisa, aplikasi selalu tutup paksa saat upload foto",negatif
242,"Saran untuk developer , tolong upayakan ekpedisi pengirimannya supaya bisa dipercepat layanannya... karena paket yang dikirim tidak hanya benda mati, tapi juga ada makhluk hidup... kasihan seller maupun buyer apabila pesanan paketnya terjadi hal yang tidak diinginkan karena terlalu lama proses pengiriman paketnya... terimakasih",negatif
243,"ini aplikasi bener-bener deh! coba dong toko-tokonya di cek/saring, untuk kesekian kalinya saya belanja disini mengecewakan! ga jelas! tanya seller tentang pesanan tidak ada respon sama sekali , bahkan saya chat berulang tetap tidak di respon cuma di baca doang ðŸ‘Ž kalo mau promo yg jelas kenapa sih di toko-tokonya, selalu kaya gini dapat barang harga murah tapi tidak dikirim, ujung-ujungnya di batalkan sistem... saya selaku konsumen disini merasa ga nyaman banget belanja respon buruk begini!",netral
244,"bisa di perbaiki bug penilaian untuk barang , sering muncul lagi padahal sudah di beri penilaian dan yg lebih parah pembayaran langsung di tokopedia kenapa lama sekali mengkonfirm pembayaran sering terbatal sendiri gara2 tidak di konfirm",netral
245,"mhn info, kira2 sdh 2 minggu ini, setiap kali bertanya ke penjual ttg deskripsi barang, melalui menu ""tanya didiskusi"" di bawah deskripsi brg, selalu muncul ""koneksi internetmu tertanggu"". ini bukan hanya untuk bertanya saja, tp termasuk untuk memberi ulasan akan transaksi yg sdh selesai. mengingat ada transaksi yg tdk bisa saya beri ulasan. mohon penjelasan? terima kasih.",netral
246,"tokopedia care tidak ada care''nya,chat cs gak ada respon padahal mau laporan kalau nomer yg terdaftar ditokopedia telah diganti orang sedangkan saya tidak merasa mengganti,beda banget sama sebelah yg cs'nya selalu merespon keluhan pengguna",negatif
247,"aplikasi toped sering error di ponsel Infinix hot 50pro plus .....sering crash sendiri mohon untuk di tindak lanjuti .....Knapa keranjang sekarang di batasi 20... Jadi cari"" lagi...... Gratis ongkir nya sekarang koq sama jumlah silver - diamond",netral
248,"Begitu susahnya memasukkan barang pilihan ke keranjang, error terus tanpa ada upaya perbaikan, udah bermingguÂ² masih aja",netral
249,"Banyak penjual yang gak respon / banyak toko yang tidak aktif. Saya udah 3x terbatalkan sistem gara2 toko gak aktif. Seharusnya ada notif di shopee misal penjual gak aktif lama. Trus kalau pengajuan pembatalan harus nunggu respon sellernya kan jadi lama. Jelek banget dah , udah muak gara2 selalu dibatalkan sistem.",netral
250,beberapa hari lalu belanja dibatalkan system tapi uang refund TDK utuh kepotong biaya layanan dan admin sangat merugikan sekali bikin kapok blanja di ijo mending dioren puas,positif
251,merugikan sekali bberapa hari lalu pesanan dibatalkan system uang refund kembali tdk utuh kepotong biaya admin sama layanan bikin kapok belanja diijo mending dioren dijamin puas,positif
252,"Refund di tokped adalah Refund paling BURUK yang pernah saya alami. Tidak langsung kembali ke sumber pembayaran tapi masuk ""Saldo Refund"", penarikan minimal 50.000 dan masih terpotong untuk biaya admin 2.900 menurut saya ini amat sangat merugikan customer, sudah rugi waktu karna barang terbatalkan, masih rugi uang karna saldo tidak kembali semestinya.",negatif
253,"ketika ada problem soal paket. tokopedia tidak menyediakan ruang untuk minta bantuan untuk follow up ke kurir. tokped hanya menyediakan robot dengan jawaban yg template. kami ini konsumen. tanpa kami, kalian tidak bisa menggaji karyawan. berikan kami pelayanan yg baik. ngerti!! Jangan sediakan kurir rekomendasi jika kurir tersebut bermasalah. lebih baik sy bayar ongkir tapi cepat sampai, daripada gratis ongkir, tapi lambat. bubarkan saja tokopedia!!",netral
254,masukan aja buat aplikasi ini. untuk toko yang sudah tidak aktif berjualan. mending langsung dibanned aja. bikin rugi waktu orang ajja. hadehh. udah bayar ga ada respon dari penjual. dan nunggu auto batal. parah.,netral
255,"login nya udah jauh lebih gampang cuma jadi lebih lelet dari yang fersi dulu, 30% screentime di aplikasi ini cuma untuk nunggu loading konten dan endingnya malah aplikasi tidak menanggapi, terutama saat ingin memasukan barang ke keranjang sub menu untuk opsi prodak sering muncul dua kali dan tumpang tindih. dan lagi mayoritas topers juga to the point belanjanya jadi kayanya mendingan mesen barang di tokped via aplikasi browser aja sekalian daripada wasting time di aplikasinya.",positif
256,aplikasi busuk. penjualnya jg. tidak ada penertipan toko dari Tokopedia.,positif
257,toko pedia skrng gak kayak dulu lagi . sellernya ada yg ngeselin . di ordert barang di proses. tp gak di kirim kirim . nunggu batal otomatis kadang lama . ada yg SMPK 10 HR. tolong toped . pilih pilih seller ya . biar konsumen tidak kecewa .,negatif
258,"pesanan seminggu lebih di proses,giliran ajukan batal nunggu seller gak di konfirmasi,nunggu batal otomatis udah masuk tenggat waktu tapi dana tetep gak kembali.",netral
259,"pantesan tokped sepi dan katanya hampir bangkrut, pelayanan nya lama dan ribet saldo penjual aja dtahan2 proses lama banget narik aja gak langsung cair nunggu 1hari gak kaya aplikasi oren yg kalo narik itu langsung masuk cuma dlm bberapa menit,,, sgala hal lambat mau narik saldo penjual lambat, mau proses refund lambat semua lambat, gimana seller mau betah jualan dtokped klo duitnya aja lama muternya karna duit dtahan2 lama kalo mau narik",positif
260,"saya sudah lama menggunakan Tokopedia, tapi hari ini saldo refund saya hilang, setelah saya lihat transaksi digunakan untuk bayar topup tagihan, yang mana tanpa sepengetahuan saya,, kejadian 5 menit setelah saldo refound masuk,, tolong dong Tokopedia penjelasannya, sdh ke tokopedia care tapi ngak ada respon",netral
261,"tolong perbaiki kenyamanan pengguna...!!! baru juga cekout..tiba"" toko tutup permanen karna dicurigai indikasi penipuan. harusnya bisa dibatalkan sepihak oleh pembeli,gusah nunggu keputusan penjual...",negatif
262,"Dulu tokped gak gini amat, padahal aku sdh lama pakai aplikasi ini buat belanja online. Sekarang makin jelek, paket di oper kesana kemari sampai di luar batas estimasi, mau komplain tidak bisa. Mungkin setelah ini, mau ganti aplikasi yg lain. Semoga sadar!",positif
263,"pembayaran ga ribet.. pengaduan orang penipuan cepet responnya.. aman, tentram, dan jelas sistemnya.. baik dari si produk maupun toko",positif
264,bintang dua dulu bsk kl bnyak diskonnya tambah lagi.. hari ini 9/4/25 saya tambah bintangnya. mudah mudahan makin banyak pelanggannya,netral
265,"Setiap kendala yang terjadi pada seller selalu saja buyer yang dirugikan, untuk membatalkan pesanan sangat sangat sangat tidak solutif !!! .... yang pasti kritik dan saran dari pengguna yang banyak di keluhkan sama sekali tidak di respon apalagi berbenah diri untuk lebih baik !!!",netral
266,semoga aplikasi belanja ini terus berkembang.,positif
267,"diluar pulau Jawa ongkirnya mahal sekali, yatuhann, beli barang 5000 ongkirnya 60k ðŸ˜­, beli pulpen 1 biji ongkirnya Kaya beli 20.",netral
268,"komplen nya susah ,penjual nya kusut kusut",negatif
269,"Ayolah min, masa paket gua udah 8 hari kaga sampe sampe?, muter muter mulu di ekspedisinya, sumpah ini lama banget min, katanya bakalan di kirim, tau taunya di simpen di gudang, gitu aja mulu min, saya mau ngadoin orang jadi telat mulu gara gara jasa ekspedisi lu",netral
270,"Terimakasih Tokopedia yang selalu menjadi favorit semua orang untuk berbelanja online, semoga Tokopedia kedepannya makin jaya dan sukses.",positif
271,"CS LIVE CHAT SUPER KEONG, CASHBACK YG DIDAPATKAN JADI BONUS YG HANYA BISA DIBLANJAKAN KEMBALI 5%NYA dari total blanja, dan jika tidak dibelanjakan HANGUS, kembalikan Cashback gopay coin dan bisa dibelanjakan seluruh coin cashbacknya.",positif
272,"ada bug bagian penilaian bintang, disitu saya udah kasih Binta mereview barang setelah di konfirmasi masih ada tampilan belum kasih ulasan tapi pas di isi gabisa, moga diperbaiki bug nya",netral
273,aplikasi penipu tadi sebelum di co harganya 173k pas di proses jadi 226k klo mau bikin aplikasi jangan nipu gitu nyusahin orang aja,positif
274,"barang tidak sampai sampai sudah di komplain tidak ada respawn sama sekali, parah pelayanan buruk ðŸ‘ŽðŸ‘ŽðŸ‘Ž",negatif
275,"baru pake Tokopedia langsung kecewa berat barang lama dikirim beda sama apk sebelah ga nyampe seminggu barang sudah sampai,cuma konten tiktok doang yg diurusin pelayanan buruk,mending pake apk oren dah walaupun agak berat, rating buat tokped 2/10",netral
276,"Aplikasinya sangat bagus, namun aku kasih bintang 3 dulu karena selalu terjadi ada-nya bug saat sudah menerima paketnya yaitu saat mengulas dan komplain. Pada saat mengulas, semua berjalan dengan baik dan bisa dikirim, namun sesudah itu, adanya error sehingga terjadi harus mengulas lagi padahal sebenarnya sudah. Pada saat komplain, adanya bug/error untuk memasukkan foto/video sehingga itu dapat menggangu aku kalau misalkan untuk kasih bukti komplain barang yang tidak sesuai. Tolong dipahami ya.",netral
277,"suka sih,tapi kenapa enggak ada pembayaran yang codðŸ˜­",netral
278,"aplikasi ga jelas, barang ga sampai, tapi saldo ga dibalikin!!!! jauh jauh jangan belanja pake aplikasi ini !!!",positif
279,hai tokopedia. saya menumukan bug dalam pencarian. ketika saya menulis C++ yang tampil hanyalah C aja. tidak ada ++ nya.. dan sistem mengarahkan ke kabel data bukan ke buku. itu saja yang dapat saya sampaikan. semoga bug tersebut segera diperbaiki. terimakasih,netral
280,"Sebel ah udh brp kali beli di toped statusnya batal otomatis karena penjual ga kirim. Yg bikin sebel krn udh nunggu lama rugi wktu bbrp hari, trus vc yg dipake juga ga balik. Jd ga bs buat pesen ditempat lain. Pdhl kesalahan penjual. Harusnya pembeli diksh kompensasi kalo brg ga dikirim. Minimal vc bs dipake lg.",negatif
281,"baru aja transfer, eh transaksi batal katanya tidak memenuhi syarat, buang2 duit klo kayak gini, ongkir mahal pula",negatif
282,"njir, baru pertama kali nyobain Tokopedia biasanya si Oren, ini mau ganti model pembayaran aja lama banget, aku pikir o karena pakai WiFi coba lagi pakai data ternyata sama aja, terus dana pengembalian dana ga bisa diambil kalau ngga 50rb, wth kenapa gitu aneh bgt sumpah, ga jelas",negatif
283,Ga semua kartu pembayaran bisa di pakai,netral
284,"ulasan vidio tidak boleh lebih dari 30 detik, gambar tidak boleh lebih dari 10mb, halah ribet.. bikin males kasih penilaian, sistem jadul begini mau sampai kapan?",netral
285,"Akun gopaylater di review lagi, berapa lama lagi gopaylater bisa digunakan kembali di tokopedia ini nih..",netral
286,"Salah satu aplikasi yang untuk hobi barangnya lengkap banget, cuma minusnya beberapa kota tidak melayani cod.(sekarang penilaian gw berubah jir, gw berharap semoga pihak Tokopedia bisa lebih care sama tim ekspedisi, karena paket gw udah lebih dari 2 Minggu belum sampai padahal itu pre-order 1 bulan dan ternyata penjualnya bisa mengirimkan lebih cepat, eh malah nyangkut di tim ekspedisi lebih dari 2 Minggu, yah semoga nanti datangnya nggak dalam keadaan rusak.)",netral
287,"gak suka dengan kurir rekomendasi, selalu pindah ke Ekpedisi lain. setiap bulan harus update, tapi gada perbedaan yang dirasakan",netral
288,Semakin jelek. Saya transaksi isi gopay dari sebuah mobile banking error samapi skrng uang saya belum balik2. waktu itu juga pembelian kuota data dari toped juga error toped gopay error di akun saya. ðŸ‘Ž syukur Alhamdulillah sudah berhasil. saya tambahkan jadi 4 bintang dari bintang 1,netral
289,Tokopedia jual beli yang terbaik. terimakasih Tokopedia salam muachh.,positif
290,sertakan promo ongkir yg lebih menarik,positif
291,"mulai tgl 2 april 2025 uda diuninstal,... tiba2 paylater diblokir, tak pernah telat bayar walaupun hanya 1x, byr pakai virtual account pun susah ... lapor cs mutar2 gk jelas...",negatif
292,"transaksi saya cuma di proses, saya sudah sabar menunggu, orderan yg saya pesan itu penting, sistem tokped cuma bisa saran doank (Payah), udah ikut saran penjual sudah saya hubungin, dan saya minta pengajuan pembatalan, tapi tidak di respon sama sekali sama pihak penjual.. ini tidak adil, saya sudah sabar menunggu, tapi penjual semena-mena, dari tokped cuma bisa sabar ajah tunggu tanggal cancel otomatisnya saja.. benerÂ² payah g ada langkah kooperatif atau tindakan tegas dr tokped nya..",negatif
293,"TokopediaCare mana yg aktif,, mnta bantuan udah 2hari gk ada kejelasan/tindakan,,",positif
294,"Kenapa sekarang tokopedia tidak bisa pembayaran sekaligus, kalau saya mau order banyak pembayaran harus satu2 itu terlalu lama menurut saya..",positif
295,"saya kecewa dengan adanya penarikan saldo tanpa ada transaksi apapun yang saya lakukan,tolong pengertiannya bagi pihak toko pedia",negatif
296,"Barang tdk di kirimÂ² status diproses berhariÂ², mau di cancel syulittt lamaaaa, harus tunggu persetujuan penjual dimana penjual ga respon sama sekali atau nunggu batal otimatis... bikin kapok belanja ini...Beli instans harusnya 5 jam sampai, ini 3 hari belum sampai, minta di batalin susaahhh harus tunggu penjual respon...kapok asli",netral
297,"sennang sekali dgn adanya dompet digital, Majukan lg yaaa good job",positif
298,"aplikasi crash menutup sendiri, sudah uninstall dan install masih tetap sama",negatif
299,"pelayanan buruk , gak bisa di andalkan buanyak kasus seperti yg saya alami beli di sini tapi alamat pengirim tidak lengkap bahkan alamt palsu , ketika barang datang tidak sesuai gak bisa di refund karna alamat pengirim ga jelas alhasil banyak penjahat yg nipu di sini duiit aing liyau pe'a !!",netral
