,reviews,Prediksi
141,"Mau Nyari Produk Di Pencarian Selalu Keseringan Produk Tidak Di Temukan , Jelas Jelas Sudah Pernah Beli Itu Produk. Sistem Pencariannya Kurang Bagus Gak Kaya Shopee Atau Lazada Yang Pakai Kata Kunci Pencarian Dengan Mudah. Dan Pas Di Scroolllll Mayoritas Tokonya Itu Itu Saja Dan Barangnya Itu Itu Saja. Bener Bener Berbeda Dari 2 Aplikasi Yang Saya Sebutkan. Sedikit Kecewa Sama Pencarian / Kata Kunci Buat Nyari Barangnya. ðŸ‘ŽðŸ‘Ž",positif
142,"sering dibuat kecewa, promo potongan harga sering hilang. tidak konsisten setiap hariðŸ™",positif
143,"tapi saat ini lagi gak bisa cari item/barang selalu tampil ""oops, produk enggak ditemukan"" tq",positif
144,kenapa pencariannya selalu tidak ditemukan?!! sebelumnya masih normal,positif
145,maaf kak. barusan kenapa ya saya ketik di pencarian kolom barang hasilnya nihil pdhl di kolom toko ada. mohon bantuannya,positif
146,"jadi aneh dan kayak orang idiot,masa gak bisa nyari barang di pencarian,bukan makin gampang malah di bikin susah,bodoh sekali sih ini manajemennya",positif
147,gak bisa search produk.... apapun kata kuncinya sampai kata kunci sepatu pun tetap produk tidak ditemukan parahhhh ngebugs nya,negatif
148,menu pencarian kenapa muncul pesan barang tdk ditemukan?,netral
149,"bagus, tapi ngak ketemu fitur Tokopedia seru gimana bisa dah udah capek cari fitur nya ngak ketemu, developer tolong dong kok ngak ada fitur Tokopedia play",netral
150,"menurutku dari segi fitur masih enakan shopee ðŸ™‚, maaf ya.. just my opinion, hal2 simple kyk free ongkir bisa digunakan ke semua ( wlpun bukan star seller ) cmn org yg jual brg second di shopee, trs pembeli masih bisa edit alamat ( selama bbrp menit ) setelah CO klo misal alamat tujuan keliru, rating buat kurir, dan masih byk lagi .. oiya , buat jual brg second enakan di shopee gada potongan sama sekali, di tokped ada ðŸ˜ brp persen dari penjualan",netral
151,"TOKOPEDIA gangguan sistem,,,dari tanggal 4 sampai 5 april ,,,jam 8 pagi,,,,setiap ketik kata kunci (barang).....""""""Opps,,Barang tidak ditemukan....""""""""",netral
152,ini kenapa toped di pencarian barang semua kata kunci tidak di temukan?,negatif
153,pencarian selalu error dengan alasan coba cari produk rekomendasi dibawahðŸ˜•,negatif
154,"eror lagi di pencarian keterangan ""ganti kata kunci"". Gimana nih.... pakai kunci gembok gitu.....",negatif
155,"Pembayaran combine sudah tidak bisa, sangat disayangkan ..sad",netral
156,"ada bug nya skarang, gak bisa searching... hasilnya selalu tidak ada produk yg sesuai kalo searching item... kalo searching seller masih normal... tolong diperbaiki...",positif
157,search barang kok tulisannya selalu produk tidak ditemukan gimana sih.,netral
158,"udah mah potongan makin gede,, 2-3 hari terakhir fitur search nya gabisa dipake.. munculnya "" produk tidak ditemukan/ kata kunci salah"" / gunakan rekomendasi produk dibawah... woi.. ini kenapa UI nya makin aneh? gabisa search barang, trus harus beli sesuai rekomendasi gituh?",negatif
159,setelah d update mesin pencari malah tdk bisa d gunakan jumlah pembelian malah salah tdk dpt diskon d tulis dpt diskon d hitung pake manual kalkulator jmlhnya tdk sama lebih mahal jmlh d aplikasi Tokopedia,negatif
160,"untuk pencarian barangnya error min, tolong diupdate",netral
161,"min kenapa klo saya mau ketik barang di pencarian selalu yg terbuka .. oops brg tidak di temukan, masukkan kata kunci. bikin esmosi.. pdhl dh d coba instal ulang tetep aj gtu",netral
162,"Ga aneh sih kalau Tokped makin ditinggalin sama penggunanya dan milih Toko Orange (Shopee), diskon udah jarang, barang terbatas, klaim voucher yang aneh, dan masalah lainnya. Apk minta update terus tapi ga dapet apa-apa. banyak ngirim notif ga jelas nawarin voucher tapi ga bisa diklaim. Mohon lah berbenah, kalau mau tetep bisa bersaing sama toko lain. ini sebenernya kalau ada bintang 0, saya kasih bintang 0 sih.",netral
163,ini kenapa ga bisa masukan segala macam keywords ya?? mau cari barang jadi susah,negatif
164,"nyari barang apa apa gak ada, dengan keyword yang macem macem tapi selalu gak muncul barangnya. kalau gak login bisa kalau login gak muncul",negatif
165,"4 & 5 April 2025 mendadak fitur pencarian di aplikasi tidak bisa saya gunakan dan tidak bisa mencari apapun, dengan notifikasi ganti kata kunci. Saya coba restart HP, ganti jaringan internet wifi ke cellular, hapus cache, memory jg tidak menghasilkan peeubahan apapun. Uninstal dan Instal ulang juga masih tetap sama. Bertanya pada fitur bantuan yg jawab hanya mesin yg sama sekali tidak nyambung dgn pertanyaan yg diajukan. Makin ke sini makin aneh Tokopedia nih. Saatnya pindah aplikasi",netral
166,"ini tokped lagi bug apa gmn? kok, setiap saya searching barang, pasti produk tidak di temukan terus. ini gmn, ya? kalo ada bug, mohon di perbaiki.",netral
167,"saya memiliki masalah, mengapa saya tidak bisa mencari barang dan selalu tertulis 'produk tidak ditemukan'",positif
168,barang pencarian di Tokopedia tidak muncul saat saya mengetik kata kuncinya,netral
169,"maaf saya kasih dua bintang dulu, sebenarnya saya pengguna setia Tokopedia, tapi akhir-akhir ini saya mencari barang di kolom pencarian, selalu tidak ada, dan muncul tulisan ""oops! barang yang kamu cari tidak tersedia, coba ganti kata kunci"" saya sudah ganti kata kunci selalu saja muncul tulisan itu, terus saya mencoba dengan kata kunci sederhana biasanya suka muncul barang apapun itu, tapi tetap saja muncul tulisan itu. apakah kolom pencarian Tokopedia sedang bermasalah? tolong perbaiki dong",netral
170,"baru2 ini, saya alami masalah berupa tidak bisa mencari barang di bar pencarian dan hanya muncul ""ops, barang tidak ditemukan"" terus...semoga segera diperbaikiðŸ™",positif
171,aplikasinya memburuk saat di updated,negatif
172,"Setelah di beli tiktok, tokopedia jadi ancur, pantes aja toko sy sepi. sy coba (cek) ketik di pencarian MAMYPOKO, produk tidak ada yang muncul, sy ganti keyword lain pun sama. Perbaiki donk, seller udh iklan + potongan gede tp masalah pencarian aja ancur bgtu. gimana mau ada yg belanja klo gtu ?? pantes traffic ancur parah setelah di beli tiktok.",negatif
173,mohon maaf ni. apakah Tokopedia sedang gangguan? saat saya cari kata kunci produk data tidak di temukan trus menerus. saya cek internet saya aman aja. tp tetep tidak keluar data yang di inginkan saat pencarian. mohon di cek,netral
174,kenapa ya aplikasi gak bisa untuk search produk,positif
175,tolong di ubgraide lagi dong semain kesini gak bisa cod kalau gini saya hapus aj apk tokopedia kalu kek gitu caranya gak bakalan ada yang pakek min,netral
176,"MAKIN BURUK! apa-apaan coba gue nyari produk sepatu lari dari brand nineteen aja dibatesin gabisa dicari sama sekali tuh produk. mau lo apa coba? semuanya aja gabisa dicari, hapus aja nih aplikasi kalo ga dibenerin.",netral
177,"saya kecewa karena saya sudah cek out tapi tiba tiba dibatalin oleh pihak Tokopedia, atas alasan manipulasi voucher, woy lah kan elu yang ngasih voucher ya gw gunain trs nyalahin gw dan batalin pesanan, gw ga masalah kalo dibatalin pesanannya tapi ya minimal balikin voucher nya sebagai kompensasi!!!!",negatif
178,"murah, murah, banyak murah!",positif
179,gk tau pokonya kalau lagy discoun tu gk miki2 lagy tokped ngasih harga gila gilaan buat kalian yg blum download cobain dah d jamin bklan nagih terus belanja online.,positif
180,"terdapat kendala, pencaharian barang di tokopedia tidak bekerja, selalu keluar kata""produk enggak ditemukan""",positif
181,coba betulin fitur pencarian saya cari apapun di pencarian ga bisa,netral
182,"gajelas pesanan saya dibatalin sistem padahal udah dapet promo,bangke emang",netral
183,aplikasinya error tidak bisa mencari barang apapun karna selalu barang tidak dapat ditemukan ganti kata kunci lain,netral
184,mau searching selalu tidak ditemukan.,netral
185,mantap sangat enak belanja do toko pedia,positif
186,"min, kok gk bisa myari barang ya pas udh dicari muncul produk gk ditemukan, padahal lagi myari pakaian",netral
187,"semakin buruk. nyari produk umum aja ""oops, produk tidak ditemukan."" over sensitif keywordnya. ga bisa nyari apa-apaan. najis. minta bantuan tokopedia care taunya masalah itu cuman transaksi, ai pula yg jawab. efficiency cost ngandelin algorithm doang ga efektif",positif
188,"mau tanya dunk... kok setiap saya cari barang di kolom search. selalu tulisannya "" opps, produk tidak ditemukan..."" pdhl saya hanya ketik salmon.. tp klo saya cek history bisa. , hanya setiap mau cari produk aja yg tidak bisa.. kira2 kenapa yah.. ????",positif
189,"Cari apapun di kolom pencarian keluar nya gini terus""Oops, Produk Nggak Ditemukan. Coba kata kunci lain atau cek produk rekomendasi di bawah""",positif
190,susah bener daftar nya sedangkan Shopee mudah karnah itu di Shopee dak ada barang nya cuma ada di tokopedia tetapi susah bener mau marah ajah,netral
191,gampang bayarnya mudah diakses,positif
192,sering banget updet terus makin kesini,netral
193,Kenapa habis di update tidak bisa wishlist barang??,netral
194,pengiriman lama semua kaum satset gak pantes belanja disini saya harap jangan di instal saja,positif
195,"cari barang yang diinginkan aja ada tulisan oops produk tidak ditemukan trs, sudah ganti kata kunci juga masih sama aja",netral
196,kenapa saat saya mau mencari barang di pencarian hasilnya disuruh ganti kunci mulu,netral
197,"abis update aplikasi malah ngebug, payah. lagi nyari barang, ngetik di pencarian, tapi yg muncul malah produk tidak ditemukan semuaðŸ¤£ðŸ‘ŽðŸ»",netral
198,"Apk nya bagus cuman kadang muncul bug (Kaya kata kunci yang pasti ada di searching malah kagak ke searching, belom jg bug toko yang katanya stok habis padahal item nya ada) . tolong di fix nanti di ubah lagi kalo gk muncul lagi.",netral
199,murah bagus lagi intinya secinta itu deh sama Tokopedia langganan,positif
200,"fitur pencarian Tidak Berguna , nulis produk apapun hasilnya selalu 'produk tidak ditemukan' , berbagai produk gak ada yg muncul",positif
201,Fitur pencarian tidak bisa dipakai,netral
202,pengiriman lama. diskonya mantep mantep tapi pengiriman lama,positif
203,kok gabisa beli pulsa pake metode pembayaran gopaylater,netral
204,Semoga aja lebih ringan aplikasinya biar gak ngeframe hp ku,netral
205,"Pembeliannya dalam negeri,,tapi pengirimannya kaya dari luar negeri",positif
206,di beberapa barang ketika mau co itu kenapa sih waktu mau pilih metode pembayaran itu jadi kosong putih dan gk ada pilihan sama sekali,netral
207,gila payleternya telat sehari dendanya 50ribu. toko lain paling 5rb. setelah ini kapok blanja di tokopedia. langsung uninstal aja.,negatif
208,murah si murah. metode pembayaran susah banget,positif
209,"Mantabs betul prosesnya mudah, maju terus Tokopedia",positif
210,sangat bikin jengkel sekali. pembatalan order dipersulit.masa orderan sudah di cancel dari 1 minggu yang lalu masih di kirim juga ke alamat.kan tolol,negatif
211,"platform ok, tp perlu seleksi sellernya, yg penipu merugikan pengguna toped wajib segera dipidanakan, kalau sudah terbukti dipidanakan baru saya kasih bintang 5.",netral
212,katanya beli 2 barang dapet 250rb tapi gk ada gmana minn?? memberikan harapan palsu untung beli nya yg murah,netral
213,"1. masih banyak penjual nakal, beli barang mahal, dikasih barang murah. buang2 duit kalo melakukan return, ongkir korban pun ga ditanggung pihak tokped atau penjual. tolong dibersihin yang niat nipu dong !!! ketatin aturan !! 2. harga aplikasinya ga jelas, toko menjual 47.300 setelah dimasukin ke keranjang kenapa berubah menjadi 63.000? belum harus bayar ongkir, dll. kecewa sama tokopedia.",netral
214,"Kita pindah dari Shopee ke Tokopedia.. Semoga diberikan kemudahan. Sudah males beli di Shopee, karena pernah dicurangi oleh penjual maupun Tim shopee nya.",positif
215,udah tahunan belanja di Tokopedia tak pernah kecewa ok lah,positif
216,"sekarang sering keganggu iklan (iklan games survival), lalu tampilan jg berubah, enak yg lama, skrg jg lemot",negatif
217,kecewa dengan penanganan tokopedia cuma bisa menupu konsumen sama janji doank...uang saya belum dikembalikan...mending pake E-commerce lain deh dari pada ini,negatif
218,ini maksdnya gmn ya..ad diskon pas udh di TF Mlah pesanan di batalkan dr sistemnya,negatif
219,"sangat bagus dan banyak promonya, semoga makin sukses",positif
220,"aplikasi banyak bug nya, semakin update gak bisa masuk,, aplikasi marketplace kurang rekomedasi inj tokopedia, mending pake aplikasi shopee.. mungkin klo kasi bintang 0 bukan satu.. biaya adminnya mahal,.. costumer carenya jawaban sampah gak sesuai pertanyaan costumer. gak di rekomendasikan kalo masih sulit masuk/login.",negatif
221,"kocak nih sekarang rasis makin susah gw dapat vocer free ongkir, sekalinya ada khusus pulau jawa itupun minimal belanja harus gede dan motong cuman 20rb",netral
222,mohon dipertimbangkan untuk tetap bisa memakai transfer manual krn tidak semua orang mw menggunakan mobilebanking...,netral
223,sudah semakin keren interface nya,positif
224,pesanan dibatalkan sistem alasannya keterlambatan pembayaran padahal transaksiku pakai gopay(langsung payment) terus udah dibatalin saldoku ga kembali.. bukti bayarnya juga masih ada.. gimana ini?,negatif
225,sangat mudah belanja di sini,positif
226,"Banyak penipuan, penanganan masalah yang SANGAT SANGAT SANGAT LAMBAT, CS yang hampir tidak membantu sama sekali. Kalo bisa kasih tanpa bintang bagus sih, Aku kasih bintang 1 itu terlalu bagus. Cukup pertama dan terakhir kali ini pake aplikasi ini!!!!!!",netral
227,aplikasinya sih ok tapi pengirimannya loh yang lama saya pernah pesen melebihi estimasi saya kecewa dng pengiriman lama bgt di bandingkan aplikasi sebelah gak lama dan aplikasi ini lama bgt dan gak ada perubahan ataupun evaluasi,negatif
228,"barang banyak batasan, terlalu banyak aturan' kadang sulit buat nyari barang yg di mau ðŸ™ƒ",negatif
229,"Tolong diperbaiki pengirimanya, masa jarak tempuh waktu kiriman dari toko ke pembeli yang harus tiba hari ini, bisa berlarut lama, bahkan saya belum nerima sampe sekarang barang pesanan saya.",negatif
230,"penggunaan saldo yg ada, belum baik",negatif
231,Penanganan komplain sangat lama. Gak direspons kalau saya gak aktif chat CS.,negatif
232,"Pertama install 10.10 ada promo sekarang mana 11.11 kok g muncul! dulu ada diskon 50% skrng tiap promo di hp saya gak ada promo samsek, saya menyesal Sudah ganti kartu juga, ini baru di update kalo jelek saya uninstall",positif
233,pengembalian barang dan dana susah dan lama memakan waktu hampir Â½ bulan. lebih bagus toko online LAZADA . LAZADA TOP BUANGAAAATS.,positif
234,"performa semakin buruk, waktu online seller tidak terlihat lagi seperti dulu",netral
235,simpel praktis cepat,positif
236,"sekarang tokopedia adalah marketplace paling buruk, sudah harganya mahal2 harus bayar ongkir juga.yang paling parah pengiriman paket di oper2 terus ke jasa pengiriman lain,gimana mau cpt sampai yg ada malah tambah lama sampainya .kapok kapok",negatif
237,"aplikasi yang sangat berguna,mempermudah dalam segala halðŸ‘",positif
238,sangat bermanfaat untuk beli produk kebutuhan saya,positif
239,"toko pedia baik bngt si, pengguna baru di kasih diskon max 85% anðŸ˜­, seneng bngttt, gesss coba Klian belanja disini, auto salting sendiri wkwkðŸ«°ðŸ»ðŸ˜‚, INSTALL TOKPED BURUANNNN!!!",positif
240,jam 00 ada diskon 10% up to 200 tanpa penjelasan kapan berakhir. ditinggal top up brimo sebentar langsung ilang jgn jgn ini permainan toped keika saldo kurang dipaksa top up pake metode pembayaran vocer tersebut jika sudah vocer hilang untuk mengambil keuntungan,negatif
241,Saran buat Tokopedia supaya lebih transparan tentang opsi pengiriman. Kalau bisa kupon potongan ongkir bisa aktif saat pilih. Ini penting supaya menghindari kerugian akibat ekspedisi teledor. Kalau begini jadi ambil kucing dalam karung. Saya mau pilih JnT kok susah banget. Lebih suka belanja di Tokped daripada TikTok karena standalone website. Ada yg ingin dibeli tapi maju mundur karena gak mau kena apes dgn AnterAja. Heran kok aplikasi anak bangsa begini ya.,netral
242,"ini gimna kok pesanan di batalkan sistem, padahal sudah clear tp beberapa detik kemudian di batalkan sistem app apa ini sangat jelek,padahal di toko oren gak gitu sia sia aku instal ini app ðŸ˜ðŸ˜",negatif
243,"event promo 4.4 scam bener, baru 5 menit udah gaada, mending aplikasi oren kalau gini",negatif
244,"saat mau pakai voucher pelanggan pertama mana ga bisa, hilang voucher nya. saat mau co tu katanya voucher nya berubah malah jadi mahal banget padahal dh senang bakal ada voucher untuk belanja ini eh tau nya hilang gitu aja. ah kesal pokoknya!!!",netral
245,saldo dana saya terpotong oleh tiktok shop tokopedia padahal ga melakukan transaksi...bagaimana solusinya,negatif
246,"chat seabreg tidak bisa dihapus, payah... pembatalan pesanan cenderung menguntungkan seller",netral
247,"mantab , sempurnakan lagi ,supaya lebih baik , terimakasih toko pedia",positif
248,"saran untuk Tokopedia untuk di buatkan menu pengembalian barang seperti di toko sebelah yg sangat mudah disini sangat rumit, hanya menguntungkan seller saja.",positif
249,baru daftar dapat voucer gratis ongkir dan potongan 35rb pas cek out tiba di batalkan sistem hubungi cs sulit amat habis dibatalin vocer gak kembali auto delet dan juga harga lebih murah toko sebelah amat amat kecewa,negatif
250,"Setelah sekian taun pake tokped, baru ini saya kecewa. Barang yang dikirim ga sesuai sama pesanan yang saya beli, udah coba komplain untuk barang di return ke penjual tapi respon lama, sekalinya direspon ngasih alamat yang ga jelas. Nomer telpon yang dikasih ga aktif, coba minta bantuan ke pihak tokped tapi ga ada respon apa2. Amat sangat kecewa, atas kejadian ini saya putuskan untuk ga belanja lewat aplikasi ini.",positif
251,"Udah dapet promo potongan trus di check out malah dibatalin sistem, padahal voucher dikasi sama tokped aneh. Ga lagi lah belanja pake aplikasi ini update, aplikasi maksa update padahal udah di tunda karna sinyal lagi jelek. ga recommended buat jadi e-commerce",negatif
252,jangan sering sering mengubah UI,negatif
253,"tTokopedia Amanah, kalau beli barang selalu sesuai dengan yang ada di Poto, mantap pokonya kasih bintang ðŸŒŸðŸŒŸðŸŒŸðŸŒŸðŸŒŸ",netral
254,"Tolong pertimbangkan terkait kurir rekomendasi yg lebih profesional dan lebih tanggungjawab, klo bisa tak usah pakai lagi yg sering terlambat.. klo komplain terlalu panjang proses nya, kerugian waktu bagi pelanggan.. Jangan selalu pakai jawaban otomatis setiap keluhan pelanggan..",negatif
255,Saya kesel banget kenapa pas mau bayar saya klik pembayaran lain trus layar nya putih ini aplikasi paling banyak eror nya dah dari aplikasi yg lain beneran dah slah saya apa coba saya pas mau bayar selalu kena masalah trusðŸ¥º,positif
256,"beli barang tetapi yg di kirim oleh seller tidak sesuai malahan dikirim barangnya yg rusak/jelek, disaat komplain penanganan nya lama dan tidak jelas, sudah tertera jelas di apk untuk pengembalian dana itu pada tanggal 3 April 2025 jam 13.52 tapi tidak ada penanganan lebih lanjut, padahal untuk bukti sudah sangat jelas dengan saya mengirimkan video unboxing yang di sertakan tanggal pada video tersebut",negatif
257,kenapa terus ada memuat sake sake........ menganggu sekali,negatif
258,sangat lengkap dan terjamin kualitas terbaik yuuk belanja di toko pediaðŸ™,positif
259,"Saya mencari menu fasilitas chating online ke CSO Tokopedia tidak ketemu, ataukah memang tidak ada fasilitas chating online sama CSO Tokopedia? Adanya cuman faq sama robot/server baru di teruskan ke CSO. tambah nomer pengaduan via Whatzhap kalau pakai call center nomer telpon jakarta pusat pulsa habis banyak solusi belum selesai",negatif
260,"Chat ga bisa di delete woii, sampe penuh. Ini default dari aplikasi tokopedianya, bukan masalah lapor ke CS nya oneng. Sebelum di upgrade, itu chat bisa dihapus, skr ga bisa. Aplikasi ente yg harus dibenahi!",netral
261,"sangat mudah,bertransaksi,ðŸ™ðŸ‘ðŸ‘",positif
262,banyak barang yang ga di jual di aplikasi sebelah,positif
263,toko online ter the best dri semua toko online,positif
264,toko pedia memang mantap cepat tanggap dan efisien top deh lancar jaya selalu,positif
265,semoga tidak telat kirim dan barangnya original di aplikasi Tokopedia,positif
266,"menyenangkan, walau masih gaptek nih",positif
267,gua mau masuk akun nggak bisa.. gimana mau akses.. mending unistal cari toko yang lain,negatif
268,"Saya ngga bisa complain ""barang tidak belum sampai"" padahal udah batas hari terakhir. SAYA CUMA BISA KOMPLAIN 2 HARI SETELAH BATAS WAKTU TERAKHIR! Misal kita pesen paket paling terakhir tanggal 3 Apr sudah sampai, nah paketnya cuma bisa dikomplain tanggal 5 Apr.",negatif
269,semoga tidak lemot dan bagus sesuai kebutuhan amanah,positif
270,Tokopedia udah kaga seenak dulu. apa lagi gopyleter nya kacau nagihnya lebay bgt. masih mending Oren sekarang sngat konsisten. dulu saya kasih bintang 5 dari 2017 baru hari ini gnti bintang,netral
271,"platform belanja paling jelek yang pernah gua pakek. Masa giliran di momen lebaran gini cs nya ga bisa dikontak karena techinal issue. mau buka menu saldo buat lihat pembatalan juga techinal issue. sekalian aja techinal issue semuanya, termasuk pesanan yang masuk di hari raya. kalau emang ga bisa ngirim tokonya di notice buat mode holiday dong, masa giliran udah pesen baru di notice kalau tokonya libur lewat chat. masa kalau sama shopee dan lazada.",negatif
272,"Tokped ini selalu merugikan pelanggan nya, proses refund lama, barang gk sampe2, tdk ada kepastian, klo pesanan di batalkan seenak udel nya aja.",positif
273,"seller nya banyak yang slow resp, terus harus nunggu lama biar barang bisa langsung dikirim, barang di proses nya lama bgtðŸ˜®â€ðŸ’¨",negatif
274,ok deh...toped baik...tapi ga bisa daftar gopay pinjamanðŸ˜¥,netral
275,"Klaim asuransi barang gagal dengan berbagai alasan, lebih baik jangan gunakan asuransi",negatif
276,tetap bertahan untuk kualitas layanan terbaik â¤ðŸ«‚. banyak promo menarik.,positif
277,"Banyak toko penipu ,saya sering belanja barang, tapi barang yang datang,tidak sesuai deskripsi foto habis itu dikomplain tidak ada respons sama sekali, & ujung ujungnya uang kita gabisa kembali lebih bijak lagi lha tokopedia cari toko toko penipuan masih banyak yg berkeliaran toko /akun tokopedia yang menipu penjual,",netral
278,UI nya ringan banget berasa scroll tiktok seperti youtube ringan bangetðŸ˜sat set.,netral
279,akhir akhir ini aplikasinya sulit untuk dibuka padahal koneksi internet bagus...,netral
280,"Tokopedia bangke kenapa saldo dana saya 800rb di ambil tanpa pembelian produk, ada 4 transaksi tolong kembalikan saldo dana saya sebesar 800rb padahal itu uang ibu saya yang akan saya belikan handphone plis Tokopedia plisss kembalikan ðŸ™ðŸ™ðŸ™",netral
281,sangat cocok dan mudah berbelanja online,positif
282,"penjual nya rata' kaya seenak nya bgtt, udaa dii komplain tetep ajaa gaa dii proses'. udaa dua kalii kaya ginii sampe' langsung dibatalin samaa pihak tokped nyaa. buat tokped tolong penjual nyaa lebih fast respon dn kalau udaa bayar tolong jugaa cepat konfirmasi nya. jgn berpihak ke penjual mlu, penjual jdi seenak nya, tolong yh. pembayaran qriss ribet, gaa kaya apk OREN, bayar dii offline store apalagii ribet bgtt, tolong pengembang nyaa jadiin apk nyaa lebih maju+gaa ribet mending toko OREN aj",positif
283,makin kesini toped makin aneh kebanyakan ngasih voucher tapi gak ada yg bisa di gunakan... semenjak gabung sama tiktok malah pelit sama voucher,netral
284,"pernah isi bca flazz pake tokopedia, udah bayar pake e wallet dan udah berhasil, tapi saldo ga masuk ke flazz. udah nyoba nunggu 1Ã—24 jam dan udah coba lapor ga di tanggepin",negatif
285,klo bisa gratis ongkirnya Rp0 bukan diskon. seperti ditoko sebelah.,netral
286,"diskon nya jadi biasa aja gak kek dlu, kalo lama gk beli barang di kasih diskon gila2 an tpi sekarang gk ada",netral
287,"apalah tiba"" paket dibatalkan oleh sistem annngj hilang smua vocer ku , ahkkk tokped gak rekomen",negatif
288,mau cod tapi gak bisa ni apk padahal sudah di filter pakai sistem cod beda dengan apk sebelah,netral
289,"belanja di tokped sekarang semenjak bulan april ini sudah gak wort it tidak ada promo diskon lg, kemarin sebelum bulan april, ada promo diskon, promo ini itu dll sekarang sudah g ada. kecewa w sama tokped ga ada kasih kupon promo lg.",positif
290,"aplikasi sering terjadi bug, ketika terjadi masalah pihak customer service nya lama menangani dan membalas apalagi ketika sudah membayar suatu barang di Alfamart namun statusnya masih menunggu pembayaran, kecewa dengan Tokopedia. saya harap ketika menghubungi customer service bisa membalas cepat dan penanganan cepat dan banyakin perbaikan bug dalam aplikasinya.",negatif
291,KUALITAS PENGIRIMAN YG BURUK. BAIK SAME DAY ATAU INSTAN KEDUA JIKA PEMBELI MINTA DI BATALKAN KARNA BUTUH TEPAT WAKTU TIDAK BISA DIBATALKAN TAPI TUNGGU PENJUAL YG MEMBATALKAN. DAN BIAYA APLIKASI YG MAHAL KUALITAS BURUK SAAT INI ASU,positif
292,"Dikeranjang tertulis promo berhasil, tapi pas checkout ga bisa, tertulis promo tidak berlaku. maksude apa sih ðŸ˜‚",positif
293,"mana ni katanya tanggal dua april 2025 kurir rekomendasi tokopedia bagian penjemputan paket sudah kembali beroperasi, saya pesan parfum belum di pick up kurir dari tanggal 27 Maret 2025, lalu estimasi waktu pesanan sampai paling lama tertera 2 April yaitu hari ini, haduh tokopedia lama lama mengecewakan, mending klw ngasih voucher gratis ongkir kayak dulu aja gaada kurir kurir rekomendasi gini, langsung ke pihak ekspedisi, JNE, SiCepat, AnterAja, bener bener cepat, paling lama juga dua hari",netral
294,di aplikasi ini banyak orang jahat nya banyak penipuan nyahhh,positif
295,"Lemot bgt CSnya,,klo ada kendala pengiriman,,misalkan pengiriman bermasalah karna barang rusak atau pecah sehingga barang tidak sampai wajib menunggu sampai estimasi tiba habis plus menunggu 48jam lagi baru bisa komplain,,Klo komplain ke CSnya buat terhubung SM CSnya lama bgt,,padahal dapat layanan prioritas,,jgn mau belanja disini ampas,,nyusain",negatif
296,aplikasinya makin ngaco.sering error.bangke,negatif
297,"gimana si min, kemarin belum sempat co, ini mau co malah gabisa pakai promo, padahal saya pengguna baru, klo mau co barang pasti ada tulisan ""promo tidak berlaku silahkan pesan tanpa promo"". Saya sudah lapor ke Tokopedia care tapi kayaknya ga mempan",positif
298,"disini ga kalah sama toko online sebelah, di tokpedia banyak diskon nyaa sukaa worth it bngtt aplikasi nyaa!!ðŸ¥°ðŸ¥°",positif
299,"Apalah tokped habis update malah COD nya hilang, aplikasi nih tambah buriq banhet dah pokoknya setiap produk harus ada COD titik.",netral
300,"Apk gajelas, Tokopedia udah kirim Kode Tapi Kenapa pas di masukin kode nya error Kan di suruh Masuk ke wa tokopedia eh malah ga di bales Mek",negatif
301,"aplikasi jelek, penarikan dana hasil refund aja make di pending dua hari, di pikir orang ga butuh duit kali, mending apk sebelah ga make ribet kaya ini",negatif
302,kurir rekomendasi terlalu lambat dalam pengiriman barang,netral
303,jelek banget pembelian dan pengembalian dana susah nya minta ampun. kalo di refund masuk ke saldo Tokopedia tp ga bisa diambil kalo dibawah 50k dan ga bisa di topup biar si dana refund ini bisa diambil. katanya pembayaran sblm 1 jam bisa langsung di cancel otomatis tnpa persetujuan seller. tp bohong ttp ajh ga bisa di cancel hrs nunggu persetujuan seller. kalo kayak gini orang juga mls pake tokped lg. ga bisa menghubungi cs jg cm bisa di chat bagian di chat blsnya seabad. jelek bgt demi apapun,netral
304,"Alasan untuk tidak menggunakan Tokopedia: 1. Minim diskon, minimum belanja utk diskon sangat tinggi 2. Tidak bisa pilih kurir, hanya disediakan opsi standar, reguler dan ekonomi 3. Kurir rekomendasi sangat tidak saya rekomendasikan karena sgt lelet. 4. Gratis ongkir mentok 20RB jika tanpa langganan plus.",netral
305,jelek banget kalo ada masalah pembelian susah cari solusi. dana refund sering tertahan di saldo tokopedia ga bisa diambil ga bisa di tf kalo mau di tf min 50k tp ga bisa di topup saldo jd ketahan terus. klo mau cancel susah keterangan sblm 1 jam stlh pembatalan bisa batal otomatis BOHONG! jangan download mending pake shopee tokped jelek bgt demi apapun,negatif
306,"baru pertama kali pakai app ini,semoga amanah & baik para pedagangnya,tidak banyak penipu seperti app sebelah serupa dengan ini,mestinya app seperti ini buat para pedagang saat buat akun pakai KTP & KK +verifikasi wajah,jika konsumen merasa dirugikan pedagang tak amanah bisa kena sanksi tak bisa berjualan di semua app online/masuk meja hijau,apabila terbukti berdagang tidak amanah. itu baru aman untuk semua App online seperti ini. ini sekedar masukan saja,untuk kebaikan bersamaâœŒï¸",positif
307,pengembalian uang saat di gagalkan belanja begitu lama butuh wktu 4 hari Ini sudah hari ke 4 saldo belum bisa kembali kerja kalian apa ???,netral
308,perbanyak lagi diskon menarik nya supaya makin asik belanja nya.,positif
