,reviews,Prediksi
141,kok Tokopedia gak ada diadakan game dapat koin kayak disebelah shopy ada koin juga lasada ada koin ya.. sory aku dah gak lagi belanja di Tokopedia ya..krn Tokopedia terlalu pelit gak mau kasih voucher diskon sorry ya ðŸ™ðŸ™,positif
142,toped rekomendasi yang gada habisnya..produk original..mudah digunakan..pokoknya mantap..ðŸ‘ðŸ‘,positif
143,"kalau bisa jangan belanja di TOKOPEDIA, KURIR pengirimannya asli ASLI LAMA sekali.",positif
144,Kurang 1 fitur yg perlu dihadirkan kembali yaitu hapus chat sehingga riwayat chat tdk menumpuk demi kenyamanan baik pembeli maupun penjual dalam bertransaksi Semoga segera hadir pada update berikutnya,netral
145,"aplikasi ga jelas !! Online shop sebesar ini ga ada kontak servis nya, semua nya di jawab robot. brng komplain sdh sampai kepenjual tapi di aplikasi masih belum terupdate padahal di aplikasi update nya max 3x24 jam, ini sdh 4x24 jam, aplikasi ga jelas klu urusan komplain, sengaja banget nahan duit orang, kayak toko sebelah dong proses simpel di urusan komplain. logikanya klu barang yg di beli sesuai ga mungkin mau komplain. mohon di pertimbangkan sistem perkomplainannya, biar mudah dan simpel.",positif
146,"saya baru pertama kali daftar tokopedia tapi udah banyak masalah mulai dari gopay yang gak bisa dihubungkan dengan tokopedia akhirnya saya chat dgn cfs tokopedia namun saya harus nunggu 2 hari lebih baru dapat balasan ,setelah akun gopay saya tersambung dgn tokopedia saya sama sekali gak dapat gratis ongkir atau bahkan voucer pelanggan baru saya buat keluhan lagi dong ke cfs nya dan saya harus nunggu lagi lamaa banget gak seperti di toko online lain pelayanan tokoledia sangaat lama dan buruk",negatif
147,saya suka app ini sistem bagus nggak ribet dulu pernah belanja disini belum pernah kecewa semoga yang numpang jualan di aplikasi ini pada amanah supaya pengguna betah,positif
148,tampilan discount di layar gede ehh pas checkout zonkkk........ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ðŸ˜‚ entah siapa yg modus...,negatif
149,"BertahunÂ² bangun akun seller disini , perjuangan tidak mudah & murah untuk bisa dapatkan pembelian dan reputasi baik disini tiba-tiba dimoderasi permanen tanpa info/peringatan sebelumnya. Kesalahan nya padahal hanya kategori produk. sangat mengecewakan.. sangat sangat mengecewakan , padahal platform ini pun mendapatkan keuntungan dari setiap transaksi yg kami (seller) dapatkan di platform ini. Bahkan untuk mendapatkan pesanan pun tak sedikit biaya ads yg kami keluarkan selama bertahunÂ².",negatif
150,lebih suka di tokped ketimbang si oranye,positif
151,anjinglah...mau daftar aja susah gmna nnti mau belanja....apk apaan ini,negatif
152,update terbaru malah tidak bisa bayar dengan metode apapun . . keterangan STATUS BARANG TIDAK AKTIF . .,netral
153,"tolong sekali, jangan di persulit untuk verifikasi data diri, cukup menggunakan tahun lahir yg di akun, mau beli kebutuhan yg sifatnya 18+ susah, suruh verif, tp mau verifikasi selalu tidak bs, perbaiki lagi, dan lebih mudah lagi, jangan di persulit, disini membutuhkan.",positif
154,"sejak ijo gabung sama tktok jadi jarang belanja disini,karena promonya sedikit sekali.apa sengaja dibikin kayak gini biar kalah dengan sebelah. vouchernya juga sedikit dan gak kepake gak kayak dulu.",netral
155,"baru saja berlangganan plus tapi malah eror, metode pembayaran tidak bisa diubah",netral
156,baru pake aplikasi tokopedia lebih gampang dan slalu amanah,positif
157,selalu jadi belanja lebih mudah hemat dan praktis,positif
158,mau checkout barang malah pin point di maps malah ngasal atau random ke rumah orang lain pantes aplikasi nya buruk banget,negatif
159,Banyak seller yg cuek ketika di tanya masalah barangnya padahal kondisi sudah membayar,positif
160,"banyak toko palsu udah di order gak di kirim kirim ,udah 3 kali order hp gak di kirim kirim",negatif
161,"sejauh ini udah baik,cuma banyak kendala di mitra ekspedisi aja suka telat jauh dri estimasi",positif
162,"tolong campaign shake shake nya dihapus aja atau diperbaiki , hp kondisi ga dishake kok mengarah ke campaign shake shake bikin ribet aja",netral
163,"kalau pengalaman gua di toko in? lambat pengirimannya g KY TT? kalau bs sih gua reting0 nga ad perubahan dr kemarin sy beli paket lama, udh 4kalli terlambat mul",netral
164,"bayak toko yang gak kirim barangnya,tokonya di chet gak ada respon",positif
165,"banyak produk yg sudah habis, tapi masih tampil. sudah order ternyata habis, dana tidak bisa langsung kembali. harus nunggu 3 hari. tolong di tertibkan seller yang stok habis masih ada di daftar produk.",netral
166,"Aplikasi nya aneh. Katanya dapat kupon. Tapi harus belanja dulu. Setelah belanja, kuponnya tiba-tiba menghilang begitu saja. Aneh banget. Lapor ke Tokopedia Care juga ngga membantu. Kesannya mereka sendiri juga bingung. Gimana sih? Penipuan kah ini? Dipaksa belanja secara tidak langsung?",positif
167,"tokped memberikan pelayanan yg cukup memuaskan konsumen, semoga makin kredibel.",positif
168,Komplain bukan masalah yng selesai malah duit nya yang hilang,positif
169,"Tokopedia sekarang ongkirnya agak murahh (gratis ongkir jugaa), dan terhubung sama tiktok shop sm gopay.... Tapi tolong adaiin penilaian kurir atau pilih expedisi sendiri, makasihhh.... Mantap pokonya tokopediaa, elektronik sering adaa diskonn",positif
170,transaksi cepat dan pengiriman tepat waktu,positif
171,tokopedia pengiriman menggunakan jne pengiriman lama blacklist aja jne pelayanan dan pengiriman sangat buruk,netral
172,ongkirnya pada mahal ga tau barangnya,netral
173,"Saya belanja di toko orens ga pernah kena tipu, sekali belanja lagi di tokopedia langsung kena tipu. Saya ajukan komplain tidak bisa. Customer lain tolong lebih hati-hati belanja di sini",positif
174,"maaf saya kasih bintang 2 Tokopedia makin lama makin pelit gratis ongkir, padahal sy sudah lama member Tokopedia semoga Tokopedia berani seperti toko online sebelah terutama promo dan ongkir nya ðŸ‘ðŸ’ª",netral
175,terimakasih Tokopedia mudah mudahan jadi tempat berbelanja onlen yg amanah dan terpercaya,positif
176,Updatean sekarang jadi lebih banyak buffering,positif
177,"Makin ke sini, makin mahal pengiriman luar pulau jawa. Padahal dulu sering gratis ongkir 0 rupiah",netral
178,"aneh aplikasi sebesar ini tidak ada live chatnya , kecewa saya beli di sini sangat menyesal , beli pempers datang softcash , komplen ke pihak tokpednya , malah tidak ada repon , usahain adain live chat nya seperti aplikasi lain , bintang 1 buat tokped",negatif
179,skrg makin jelek.. toko terakhir online ga keliatan.jadi makin membingungkan klo mau belanja..sisa saldo toped ga bs di gabung buat pembayaran.jd saldonya ngendap,negatif
180,"lemot, server eror 1 minggu ga sembuh2. kacaw parahh",netral
181,"buset dah, ekspedisi tokopedia ini, gak satset, lama banget pengiriman nya, di sebelah mah 2-3 hari udah sampe, ini lewat seminggu gak gerak gerak, disitu aja gak ada pergerakan",negatif
182,"sekarang tokped makin aneh, terlalu membodohi penggunaan, harga tidak sesuai ketika di checkout.",netral
183,"bagi-bagi voucher bodong, sudah di klaim tetapi tidak masuk. penipu !!!!",netral
184,"Kurir rekomendasi tidak ada pilihan opsi. Kurir rekomendasi sengaja diset oleh pihak tokopedia. iya kalau kurir rekomendasi bagus & aman ngak papa, lah ini paket saya dinyatakan hilang, yg satunya paket datang melebihi waktu estimasi. dan pernah paket dinyatakan selesai padahal paket belum sy terima, anehnya pihak toped memberi wewenang pada kurir untuk teken selesai, sungguh bobrok sistemnya. HatiÂ² yg dikirim via kurir rekomendasi ID EXPRESS.",netral
185,saat kami pembeli ada kendala dgn penjual toko pedia tdk memberikan solusi malah diam,negatif
186,SUMPAH. BANYAK TOKO PENIPU.. Pihak tokped jg nggak membantu sama sekali.. jika anda pembeli ditoko penipu 100% UANG ANDA TIDAK KEMBALI. Dan kalian tidak bisa mengirim barang kleam karna alamat tidak lengkap.. pihak tokped Tak ad responnðŸ‘ŽðŸ»ðŸ‘ŽðŸ»ðŸ‘ŽðŸ»ðŸ‘ŽðŸ»ðŸ‘ŽðŸ»ðŸ‘ŽðŸ»ðŸ‘ŽðŸ» TOKOPEDIAðŸ‘ŽðŸ» PELAYANAN BURUK.. PINDAH KE SHOPPE /LAZADA aj..,negatif
187,halo min kenapa sekarang mau buka toko di Tokopedia malah di alihkan ke tiktok seller mohon solusinya saya mau bikin toko di tokped ajaðŸ™,netral
188,yg aku ska dari tokped kl barang cancel uang otomatis lngsng balik ke ewalet/banking tanpa harus cek cok barang heheh,positif
189,tolong untuk Brantas akun tokoÂ² baru yg menjual barang sampai 1000++ tetapi memakai foto template min,netral
190,"Belanja sekali...lelet nya minta ampun... Aplikasi,ya kurir....sama sama b*b**k Kapok dah........pesan barang yang bagus ..(premium) di kasih penjual barang lain merk, kualitas jauh di bawah nya....terpaksa mengembalikan...proses lama.....habis waktu ,tenaga ....lumayan melelahkan....ðŸ˜­ masih ada saja seller yang kurang amanah...pesan apa...di kirim apa...?(tidak sesuai pesanan) perlu di tegur/di kasih peringatan kali ya...ðŸ¤£ðŸ¤£.",positif
191,tulisannya kok jadi kecil-kecil bangke,netral
192,pengembalian barang & dana lama udah 1 Minggu belum ada kepastian apa harus nunggu 1 tahun,positif
193,Jangan Khawatir Belanja Aja di Tokopedia Harga Semakin Murah Kualitas Terbaik Tanpa Ribet Tanpa Masalah Makin Cocok Aku Suka Tokopedia Oke Sip!,positif
194,baru x ini gw blanja online ke tipu mana uang gw ga bisa balik,positif
195,"untuk kurir agar diberikan pilihan yang tersedia, atau dimasukkan filter pencarian supaya user lega, tidak menyalahkan tokopedia",netral
196,dana pembatalan pesanan ilang sebagian.padahal tidak di pakai.di komplen di tokopedia care tidak ada respon,negatif
197,Ongkir nya mahal & promo nya kurang menarik,positif
198,"banyak toko bermasalah, retur barangpun customer rugi karena saldo pengembalian dikurang ongkir, kapoklah pake apk ini",negatif
199,"cara belinya ternyata gampang, kukira susah",positif
200,Berkali kali dikecewakan dengan kurir rekomendasi yg ditunjuk tokopedia.. Pelayanan komplain costomer pun hanya system robot yg balas.. Gak ada solusi dari manusia manusia hidup yg ada di tokopedia..,negatif
201,aplikasi bagus udah lama daftar tp sering ganti nomer jd akun jg ganti,netral
202,mohon maaf tapi paket saya sudah berulang kali di kirim eh balik lagi di simpan ke gudang nya seperti itu terus tanpa kejelasan saya chat penjual gk ada respon samapi saya mau keluar rumah pun gk pernah jadi harus nya bisa dong kita kasih reting buat semua biar enak kasih reting nya ini udah yg jual gk ada respon kurir entah kemana di cancel gk bisa jadi membuat kesal saja udah itu aja y maaf y toko pedia,netral
203,"gua beneran kecewa sama Tokopedia, sengaja gua kasih bintang 5 biar kalian semua tau kalau pas gua tautkan gopay ke Tokopedia, saldo gua dicuri buat bayar google play 154k dan am premium 8k, pdhl apk nya populer kok bisa curi uang receh kek gtu???",netral
204,"yaaaahhh....sekarang boking tiket pesawat nya jadi hilang,hanya tinggal tiket keretaðŸ˜«ðŸ˜«emang dari kalimantan ke jawa ada keretaðŸ˜¤mending hilangin fitur lain yang gak berguna daripada hilangin tiket pesawatnyaðŸ˜«ðŸ˜«",netral
205,makin update makin tidak bagus masa maksimal beli ga bisa lebih dari 400 mau ubah jumlah yang mau di beli pun susah di refresh terus belum 1 detik ubah sudah di refresh lagi jadi nya susah belanja. kembalikan toko pedia yang lama,netral
206,HATI-HATI belanja di platform brengsek ini!! Gw refund barang dari tgl 12 April sampai hari ini 25 April gak ada KEJELASAN SAMSEK!!! Di info tertulis MAX 24 APR dana kembali tapi sampai sekarang uang gw entah kemana. Prosesnya cuma muter-muter doang dan tanya ke TOKOPEDIA CARE respon LELET dan gak membantu SAMSEK. Gw sebagai korban malah ga dapet keadilan. Pantes mau bangkrut cuih,netral
207,"dari 2021 pakai tokped, baru th 2025 saya beli produk di tipu. sistem retur barang sulit tidak seperti shopee, seller ngga jelas. minta pick up barang retur ga di pick up2, disuruh kirim mandiri alamat ngga jelas cuma kelurahan dan kecamatan doang. ngga ada chat CS yg ada BOT doang. setelah proses retur saya, mau dikembalikan / tidak uang saga, saya akan UNINSTALL si tokped ini.",negatif
208,"tolonglah development nya gimana ini. pengguna coin nya gak bisa padahal belanja 150k lebih tapi coin nya gak bisa dipakai pdahal ada 85k. coba ditingkatkan lagi lah untuk penggunaan coin kayak toko oren noh penggunaan coin bisa 25-50% ini malah gak bisa digunain coin nya hanya toko"" tertentu gimana sih. padahal yg kubeli ditoko udah verif centang tapi coin gak bisa dipakai. ada toko yg bisa dipakai pun cuma bisa sedikit pemakaian coin nya hadehh tolong lah ditingkatkan buar ga kalah sama sebela",netral
209,"Tokopedia kualitas semakin buruk, paket saya diretur ke penjual tanpa alasan yang jelas padahal saya udh sabar menunggu. Kita komplain penanganan lambat. Pengembalian dana tdk 100% mcm Shop**. Kecewa dehðŸ™‚ Langsung uninstal â˜¹ï¸",negatif
210,"Aneh bgt ya belanja lgsg bayar sama cod , byar lgsg kirimnya lama tapi klo Cod kirimnya cepet",netral
211,terdapat kendala diley saat kita menekan daftar belanja padahal jaringan sangat bagus,positif
212,Kenapa liat2 produk terus ke scroll ke atas lagi. Dari ganti hp baru sama aja kek tahun lalu,positif
213,buka chat nya error terus jadi ga bisa baca chat ke penjual,negatif
214,"Refund dana pembatalan/komplain retur hrs tunggu 14hari kerja belum masuk!! Sejak ditinggal founder tokped kok jd begini? jarang kasih vc diskon. Refund biaya daftar kartu debit gk pernah ada ! Alasan refund jg opsi terbatas. Pembatalan nunggu otomatis lama sementara penjual masa ðŸ˜µbodoh, belanja ingat hrs chat dulu. Klaim asuransi makin ribet hrs isi form dan KTP asli. Adm Dylan jg kurang bs memberi solusi memuaskan. Cs ada telp tp gk kasih kompensasi ataupun perubahan trus gapain sih telp?!",netral
215,"sdh bbrp bulan ini gak belanja2 lagi d sini. ongkirnya sudah terlalu hebat. dtulisan grtis ongkir, pas checkout masih kena juga. dluminimal beli 50rb dpt grtis ongkir dan beneran dpt. seandainy jg msh kena ongkir biasanya masih d bawah 10 rb. skrg. belibarang 50rb ongkirnya separoh dari harga barang.... kan sdh d luar nalar.. dtunggu tunggu bbrp bulan msh aj gk berubah. wkwkk.. hrgsdh sama dg toko offline",netral
216,"kecewa pesanan nya gk bisa di batalkan padahal baru pesan, belum dikirim jadi trauma belanja di Tokopedia",negatif
217,"proses claim refund dananya lama sekali,gara2 saler nakal,ngirim barang rusak,padahal barang sudah dikembalikan,tpi saler tidak korporatif di tambah sistem dari toped berbelit2 nunggu pihak saler kinfirmasi penerimaan barang,sedangkan lacak barang sudah sampai,sistem refund yg lama,ditambah saler nakal..tidak spt toko sebelah,sampai sekarang tidak ada kejelasan dana refund saya",negatif
218,saya berharap datang nya cepat...dn barang nya ori..ya min,netral
219,skrng ga ada lg platform yg harga jd murahðŸ˜ðŸ˜„,positif
220,"Happy sekali, selain belanjanya lebih gampang dan ga ribet, sekarang pembayannya bisa pake QRIS. Jadi gampang banget kalo mau beli apa-apa, ga ribet dengan adminâ™¥ï¸â™¥ï¸â™¥ï¸",positif
221,aplikasi lengkap dan sangat bagus,positif
222,"hati2 kalau sudah mulai komplain pembelian disini, ada cf namanya aruna gak perduli masalah dikomplain yg penting minta video unboxing",netral
223,"Menambahkan saran, dan untuk SEGERA DIBENAHI ! kalau bisa opsi pengiriman MULTI KURIR DIHAPUS karena pengiriman jadi sangat lama, dan sangat merugikan konsumen tokopedia itu sudah kalah dg shopee dalam hal promo2 gratis ongkir dsbnya, masa ini mau kalah lagi soal masalah pengiriman, dalam hal pengiriman sangat jauh dg SPX Express !!",negatif
224,"Barang sampai, Transaksi selesai, pembeli gak ada masalah, sekarang saldo di tahan... Tokopedia care respon lelet & gak jelas, dana di tinjau dengan alasan tidak jelas",negatif
225,"langsung uninstal setelah pesanan terakhir datang, tidak rekomendasi untuk kurirnya. pesanan terlama selama belanja online..",negatif
226,"sumpah ni aplikasi jual beli tolol bet.. lama banget verifikasi nya, keamanan si keamanan tapi ga lama gitu asuu",positif
227,"pengiriman sesama malang sdh 10 hari, tidak sampai2, mau komplain tanggal diundur",negatif
228,"lay out tokopedia bikin bingung terutama transaksi, keranjang, sama chat, aneh lu pe'a, jadi tolol pas dibeli tiktok",negatif
229,disarankan untuk tidak kerjasama dengan ekspedisi jne itu ekspedisi sampaha,netral
230,"Ongkir tokopedia ke Raja Ampat 60% Sangat Mahal, Sangat beda Jauh dengan Marketplace lainnya Sangat Banyak Lapak penipuan di tokopedia, Mohon ditinjau dari segi harga yg ditawarkan jauh dibawa harga barang dan Biaya kirim yang ditawarkan Sangat murah Semua pengiriman dihitung berdasarkan berat dan ukuran kubikasi, pertanyaannya kok kenapa sangat beda jauh dengan marketplace lainnya?",positif
231,"kecewa proses pembatalan pesanan jadi susah, cekout barang pengiriman instan jam 09.00 penjual langsung di proses tetapi barang tidak dikirim2 sampai tenggang waktu 21.00 tgl 24, setelah lewat bukannya otomatis batal malah mundur ke 21.00 tgl 25. pesanan di proses tetapi di chat tidak direspon ðŸ¤¬ðŸ˜¡",negatif
232,Kupon hanya berlaku untuk produk tertentu. Produk yang dimaksud mungkin produk yang belum diupload. Berhasil klaim kupon tapi gak muncul saat mau checkout. Separah itukah Tokopedia sekarang? Saya lihat icon burung tokopedia kayak melas sekarang ekpresinya.,positif
233,itu fitur gratis ongkir sekarang cuma jadi pajangan doang? saya perhatikan udh berminggu-minggu gak berfungsi. kasihan Sealer udah bayar,netral
234,"sekarang kupon hanya gimik doang, dah ga kaya dulu real beneran diskon, dah males gw ah",negatif
235,"ni aplikasi gak ada CS nya (orang), yg bales sistem/robot, jika terjadi keluhan gak ada yg bisa ngasih solusi, penangan lama banget.. kapok belanja disini..",negatif
236,penjual tidak jelas. Cs dichat gaada jawab. rugi waktu aja,negatif
237,gw beli lego terus di batalkan sama sistem dengan alasan 1.membeli barang terlarang (gak manuk akal) 2.menggunakan 2 akun atau lebih(akun gw cuma satu) 3.mencuri data pribadi orang lain,negatif
238,Tokopedia sangat keren dalam layanan nya,positif
239,"banyakin promonya dong. Sudah lama gak ada diskon potongan, yang ada cuma gratis ongkir",netral
240,"terlalu banyak loading , kurang pengawasan barang beda dari foto, cada refund /pengembalian ribet dan gak jelas",positif
241,gima sih di internet iklan tokopedia bandel banget sampe di alih alih kan buat download aplikasi tokopedia. nganggu banget,netral
242,parah bgt sering belanja di toko pedia padahal tapi gak dapet playleter,netral
243,"kenapa yaa, toko yang jualan tembakau pada di banned semua sama tokopedia, ada apa gerangan",netral
244,"Alhamdulillah barang nya bagus, dan kirimannya juga cepat sesuai pesanan...ðŸ‘ðŸ‘ðŸ‘ Tapi makin banyak toko online chat gak dibales giliran diorder seminggu pesanan digagalkan gak jelas... barang di cek masih banyak gimana sih...",positif
245,Saya merasa dipermainkan setelah melakukan pembayaran dengan virtual bank yang di pilih... Ternyata pihak seller tidak mengirimkan barang yg dipesan... Dan hal ini sudah saya laporkan ke pihak tokped... Namun blm ada tanggapan sama sekali... Bahkan sampai hari terakhir batas pengiriman... Pihak seller masih menjanjikan hal2 manis... Dan tetap tidak mengirimkan barang yg sudah dipesan... Saya berharap ada tindakan tegas terhadap seller/penjual di tokped agar Pembeli merasa nyaman saat berbelan,negatif
246,lama lama males belanja di sini ikutan mwmber / langganan plus .tidak ada beda nya sama saja masih di kenakan ongkir .perlu di garis bawai bukan bermaksud tidak mau di kenakan ongkir melainkan fungsi member/ langganan plus untuk apa klau masih saja di kenakan ongkir. beda sama oren . ikutan member / langganan VIP .tapi jelas dan nyata di bebaskan ongkir. di semua toko mau beli dikit banyak tetep gratis ongkir. klau di sini cuma gimix / embel embel.,netral
247,"gk jelas penyelesain komplinx, sampai 10 hari, hadehhhh",netral
248,baru masuk .. blanja 2 kali kena tipu ... aplikasi ga recomended... uang saya masih ketahan ga bisa diambil ada 2 toko penipu namanya NIAT99 & VIANDRA .. keduanya sdh banyak melakukan penipuan dan masih bisa jualan di TOKOPEDIA .... aplikasi membagongkan... ga layak LAZADA atw SHOOPY. kecewa berat gua ama aplikasi ini,netral
249,"Aplikasi tercacat yang pernah saya pakai, tidak mau mendengarkan keluhan konsumen",negatif
250,habis chekout dapet vocer pas mau dipake belanja keterangannya malah promo tidak berlaku .. gak niat ngasih vocer mending gak usah ngadain vocer .. mulaiÂ² kaya toko sebelah ni apk ... mulai bermunculan seller penipu nya,negatif
251,"mohon untuk ongkir jangan terlalu mahal banget supaya banyak peminat nya, ini saran saya",netral
252,belanja apapun lebih mudah disini,positif
253,aku download apk ini cuma pengen lihat harga doang bukanya ga mau beli tapi duit ku ga ada ðŸ˜­,netral
254,aplikasi ini sangat membantu kita belanja online sangat cepat sekali pengirimanmya,positif
255,"Aplikasi sampah. makin kesini makin maksa biar gabung dgn tiktok. mending kalau praktis, ribet sue. jualan disini dah gak bikin nyaman.",positif
256,mahal tidak ada promo sekalipun,netral
257,"maaf saya kasih bintang 3 dulu soalnya untuk expedisi lama banget, saya mohon untuk bisa di sediakan fitur penilaian untuk expedisi agar pelanggan puas , jangan hanya toko aja yg di beri penilaian",netral
258,"kenapa limit gopay pinjam saya tidak kembali sama sekali, padahal sudah rutin bayar",netral
259,"untuk pemesanan yg dibatalkan, tidak ada pengembalian dana. dan aplikasi perlu banyak perbaikan. dan tidak seharusnya aplikasi mengakses data pribadi pengguna. terimakasih",positif
260,"hati hati sekarang di tokopedia banyaj seller penipuan, apalgi yg pakai gopaylater,bisa terkuras,dan tokopedia jelek dalam hal penanganan komplain dari pembeli,lebih banyak dari menguntungkan seller seller penipuan,hati hati belanja di tokopedia,mending di shopee,banyak promo dan gratis ongkir, tinggal kan tokopedia pilih yg lain.",positif
261,uang ku balikin masa cs nya slow respon bgt minta tolong refund uangnya masa sudah melebihi batas waktu blm balik balik uangnya jumlahnya lumayan lho gimna kebijak annya klu tidak di kembalikan hari ini saya laporin ke polisi,negatif
262,"algoritma pencarian produk di toko seller sdh normal lagi skarang, tapi utk forum diskusi knpa msh dihilangkan, padahal sudah bagus ada forum diskusi umum, jdi ga perlu chat seller lagi ketika pertanyaan sdh ada di forum diskusi.",positif
263,belanja cepat & hemat,positif
264,"dr sekian bnyak jasa jual beli online yg udah sya coba,hnya Tokopedia yang bermasalah.masak kok sekelas Tokopedia memberikan izin penipu buat buka lapak di sini.kmrn sya kena tipu psen mamy Poko yg dtang mlah casing hp.sya chat penjual gk da respon,sya chat pihak ToPed udah sya jalankan arahan plih kurir buat retur sya tunggu kurir ternyata GK bisa,tp dr pihak ToPed bukan ksi rekomendasi lg kurir lain mlah sya sruh krim manual dgn ongkir sya dlu.sya korbannya sya yg repot, tp mereka lepas tangan",netral
265,"refund dana gak di balikin.. pesanan paket banyak yang stuck status GK update"" solusi nya buntu",negatif
266,cepat dan mudah mencari barang,positif
267,ada Toko penipu tapi tidak ada tindaklanjut dr Pihak tokopedianya,negatif
268,"ada kendala di pembelian namun CS tidak respon, mending beli di online shop sebelah",positif
269,pelayanan produknya sangat bagus dan bero,positif
270,Terimakasih atas respon anda tentang permhon kami Toko Pedia adalah satu2nya tempat belanja online andalan kami semoga Toko Pedia tetap jaya,positif
271,"Setiap Cashback skr masuknya ke opsi bonus, giliran mau checkout bonus malah gak bisa digunakan, bagaimana aturannya ini cashback bonus cuma bisa dipakai untuk produk yang sudah ditentukan sedang produknya gak lengkap dan terbatas gak ada yang match ada expirednya pula, sebenernya TokPed niat gak sih ngasih seneng ke Customernya? percuma ada Cashback yg masuk ke opsi bonus tapi gak bisa dipake disetiap transaksi. Tolong sampaikan ke pihak Management berlakukan bonus utk semua pembelian produk.",positif
272,"tokped selama ini bagus dan saya puas tapi kenapa bisa kerjasama dengan SAPX paket saya ga sampe sampe membuat saya kecewa,semoga jadi perhatian nanti",positif
273,kemarin saya beli barang pembayaran pakai bonus koin dan dana eh sama sistem dibatalin dana dah kembali tapi bonus koin saya 500 ribu belum kembali sudah 2 Minggu tolong kembalikan bonus koin saya..,positif
274,"paket hand over mulu pengiriman jadi lambat, mohon di perbaiki",netral
275,"Kapok belanja di sini,saya kena tipu penjual di sini ,,yg saya gk habis pikir kok bisa ya ini tokopedia membiarkan toko nya masih berjualan padahal sudah jelas ulasan nya jelek banyak kena tipu...satu lagi klwpun ada pengembalian dana harus mengembalikan barang terlebib dahulu tapi merasa di persulit dan tdk bisa di retur alamat penjual juga tdk jelas..hangus sudah uang saya disini ,,buat yg mau belnja disini hati hafi jgn sampai kalian mengalami seperti sya..",netral
276,kok tampilan Aplikasi Tokopedia sekarang berubah.. ngga ada history belanja kita..? wah sepertinya Tokopedia Lagi sekarat nih.. mau tutup juga kayak Lapak sebelah ya.. ðŸ˜‚,positif
277,Dear Tokopedia. Mohon Tambahkan fitur pemberian rate untuk kurir karena ada beberapa kurir yang tidak memuaskan,positif
278,"saldo tokopedia tidak bisa ditambah,jadi saya beri bintang 2 saja.",netral
279,"dana saya tidak kembali, pihak Tokopedia tidak bertanggung jawab, padahal saya udah jelas pesan barang salah dan udah komplain, malah dana diteruskan ke penjual. Tokopedia sekarang jadi parah..",negatif
280,"oke sih untuk Tokopedia sekarang cuman banyak saran yang seharusnya di terapkan ke Tokopedia agar tidak kalah keren dengan aplikasi belanja sejenis. Seperti menu Pengembalian Barang ( Berubah Pikiran ), dan Voucher Gratis Ongkir di perbanyak dan saat pakai Voucher Gratis Ongkir bisa pilih pengiriman yang kita mau karena biasanya cuman dapet JNE terus akhirnya pengiriman gak bisa maksimal alias lebih lama dari yang lain",netral
281,lokasi pembelian sangat dekat..mudah murah,positif
282,banyak item yg gabisa ditemukan di app mobile tapi di web laptop/pc ada,negatif
283,"Banyak Toko nakal. Tricknya : Bila anda membeli dg voucher promo. Barang sengaja diberikan seri kualitas lebih rendah, bisa dipakai tapi tidak seusai standard. Total kerugian sama dengan promo. Bila komplain kena dilema, akan ribet, tukar brg ditolak, minta balik kelebihan-cuek,refund kena cas ongkir, rugi waktu, kembali dana lama, dana admin&aplikasi gak kembali. Mesti pesan lagi ditoko lain. Rugi waktu. Ini bukan cuma sekali. Sepertinya sengaja dan tokopedia tutup mata. Pantas hampir bangkrut.",negatif
284,"kalau semisal ada pengembalian dana, trus akun nya tutup gimana, tolong solusi dan tanggung jawab nya",netral
285,"belanja pampers, dikirim sama seller yang kemasannya udah pudar dan nggak layak.. lalu minta retur dan kembali dana, tapi prosesnya lama bangat sampe berminggu minggu.. nggak kaya sih oren yang cepet.. langsung hapus apk tokped ini mah",positif
286,"pelit promo,, lebih baik pakek shopee, uninstall app dulu ya",positif
287,"pengalaman terburuk adalah ketika dapat expedisi idexpress, sangat lama dan expedisi terburuk se-Indonesia.",netral
288,"untuk temen2 kl isi alamat gak usah pakai pinpoint google map. krn otomatis keisi, kadang ketambahan nama kota yg tidak seharusnya. pengalaman paket saya return via JNT gara2 pinpoint google. untuk yg exp. lain masih aman.",netral
289,Jujur dari dulu aku selalu senang sama tokopedia dalam belanja apapun. Suka banget sama tokopedia. Terus lanjutkan tim tokopedia. Kalau bisa buatkan applikasi versi lite nya donk,positif
290,"tolong dong expedisi yg bermasalah ga usah diajak kerjasama, ""paket terlacak sedang meluncur ke lokasi anda,"" tp sdh 3 hari ga sampe-sampe, ngesot kali jalannya?",netral
291,"ko ada sldo refund blm cair yaaa udh 4hari ini gaada kejelasan, mau gabung ke tiktokshop malah jd makin payah",negatif
292,sangat membantu nyari alat yg diperlukan,positif
293,untuk toko pedia lebih teliti lagi menerima penjual yg daftar krna masih bnyak penipuan di seller aplikasi ini maaf ini hnya masukan Krn saya sendiri kena tipu oleh seller yg berjualan di toko pedia,netral
294,praktis cepat mudah,positif
295,sangat memudahkan aktivitas belanja,negatif
296,"pelayanan sangat buruk, gk ada CS manusia asli, retur harus bayar sendiri dan manual lagi. ongkos kirim PP tidak diganti pihak Tokopedia. kapok pake aplikasi ini, mending shopee barang tidao sesuai tinggal retur nanti kurir jemput, dana semua dibalikin, udh gitu csnya interaktif.",negatif
297,lebih di tingkatkan dalam pelayanan'dan pengiriman,positif
